****************
timestamp: 2024-04-05 21:18:58.706342
initializing training...
========================
available cuda devices:
0: Quadro RTX 6000, mem:22690MB, mpc:72
1: Quadro RTX 6000, mem:22690MB, mpc:72
2: Quadro RTX 6000, mem:22690MB, mpc:72
3: Quadro RTX 6000, mem:22690MB, mpc:72
4: Quadro RTX 6000, mem:22690MB, mpc:72
5: Quadro RTX 6000, mem:22690MB, mpc:72
6: Quadro RTX 6000, mem:22690MB, mpc:72
7: Quadro RTX 6000, mem:22690MB, mpc:72
========================
device: cuda
forcing cuDNN initialization...
nca perception channels: 65
nca parameter count: 10496
nca isotropic type: 3
training new model from scratch...
model: rubiks_isoRmat_v0
type: ISO_ROT_MATRIX
channels: 16
hidden: 128
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 19, 19, 19]
target.shape: [4, 4, 19, 19, 19]
starting training w/ 20001 epochs...
[100/20001]	 1.01it/s	 time: 0:01:39~5:28:21	 loss: 5777.686>34.266	 lr: 3.474e-05 ▲
[6500/20001]	 1.088it/s	 time: 1:39:36~3:26:51	 loss: 14.276>11.361	 lr: 0.00019363 ▼
[6600/20001]	 1.088it/s	 time: 1:41:06~3:25:15	 loss: 14.556>11.361	 lr: 0.00018138 ▼
[6700/20001]	 1.088it/s	 time: 1:42:38~3:23:44	 loss: 14.829>11.361	 lr: 0.00016913 ▼
[6800/20001]	 1.088it/s	 time: 1:44:09~3:22:10	 loss: 14.854>11.361	 lr: 0.00015688 ▼
[6900/20001]	 1.088it/s	 time: 1:45:41~3:20:38	 loss: 14.268>11.361	 lr: 0.00014463 ▼
[7000/20001]	 1.089it/s	 time: 1:47:10~3:19:01	 loss: 12.651>10.703	 lr: 0.00013238 ▼
[7100/20001]	 1.089it/s	 time: 1:48:42~3:17:29	 loss: 14.022>10.703	 lr: 0.00012013 ▼
[7200/20001]	 1.089it/s	 time: 1:50:12~3:15:54	 loss: 14.1>10.659	 lr: 0.00010788 ▼
[7300/20001]	 1.089it/s	 time: 1:51:43~3:14:21	 loss: 13.479>10.542	 lr: 9.563e-05 ▼
[7400/20001]	 1.089it/s	 time: 1:53:14~3:12:48	 loss: 13.918>10.542	 lr: 8.338e-05 ▼
[7500/20001]	 1.089it/s	 time: 1:54:44~3:11:13	 loss: 12.957>10.289	 lr: 7.113e-05 ▼
[7600/20001]	 1.089it/s	 time: 1:56:17~3:09:43	 loss: 12.878>10.289	 lr: 5.888e-05 ▼
[7700/20001]	 1.089it/s	 time: 1:57:50~3:08:13	 loss: 13.109>10.289	 lr: 4.663e-05 ▼
[7800/20001]	 1.089it/s	 time: 1:59:23~3:06:43	 loss: 13.283>10.289	 lr: 3.438e-05 ▼
[7900/20001]	 1.088it/s	 time: 2:00:59~3:05:18	 loss: 12.392>10.12	 lr: 2.213e-05 ▼
[8000/20001]	 1.088it/s	 time: 2:02:33~3:03:49	 loss: 12.087>9.763	 lr: 1.006e-05 ▼
[8100/20001]	 1.088it/s	 time: 2:04:07~3:02:20	 loss: 12.482>9.763	 lr: 1.619e-05 ▲
[8200/20001]	 1.087it/s	 time: 2:05:41~3:00:51	 loss: 12.512>9.763	 lr: 2.231e-05 ▲
[8300/20001]	 1.087it/s	 time: 2:07:13~2:59:19	 loss: 12.203>9.763	 lr: 2.844e-05 ▲
[8400/20001]	 1.087it/s	 time: 2:08:45~2:57:47	 loss: 12.679>9.763	 lr: 3.456e-05 ▲
[8500/20001]	 1.087it/s	 time: 2:10:20~2:56:20	 loss: 12.811>9.763	 lr: 4.069e-05 ▲
[8600/20001]	 1.087it/s	 time: 2:11:54~2:54:50	 loss: 13.189>9.763	 lr: 4.681e-05 ▲
[8700/20001]	 1.087it/s	 time: 2:13:27~2:53:19	 loss: 12.804>9.763	 lr: 5.294e-05 ▲
[8800/20001]	 1.086it/s	 time: 2:15:00~2:51:49	 loss: 12.765>9.763	 lr: 5.906e-05 ▲
[8900/20001]	 1.086it/s	 time: 2:16:34~2:50:19	 loss: 12.585>9.763	 lr: 6.519e-05 ▲
[9000/20001]	 1.086it/s	 time: 2:18:06~2:48:47	 loss: 12.961>9.763	 lr: 7.131e-05 ▲
[9100/20001]	 1.086it/s	 time: 2:19:38~2:47:15	 loss: 13.182>9.763	 lr: 7.744e-05 ▲
[9200/20001]	 1.087it/s	 time: 2:21:07~2:45:39	 loss: 12.732>9.763	 lr: 8.356e-05 ▲
[9300/20001]	 1.087it/s	 time: 2:22:37~2:44:05	 loss: 13.138>9.763	 lr: 8.969e-05 ▲
[9400/20001]	 1.087it/s	 time: 2:24:11~2:42:35	 loss: 12.686>9.763	 lr: 9.581e-05 ▲
[9500/20001]	 1.086it/s	 time: 2:25:45~2:41:05	 loss: 12.402>9.763	 lr: 0.00010194 ▲
[9600/20001]	 1.086it/s	 time: 2:27:17~2:39:33	 loss: 12.754>9.763	 lr: 0.00010806 ▲
[9700/20001]	 1.086it/s	 time: 2:28:50~2:38:02	 loss: 13.918>9.763	 lr: 0.00011419 ▲
[9800/20001]	 1.086it/s	 time: 2:30:20~2:36:28	 loss: 14.891>9.763	 lr: 0.00012031 ▲
[9900/20001]	 1.087it/s	 time: 2:31:51~2:34:55	 loss: 13.85>9.763	 lr: 0.00012644 ▲
[10000/20001]	 1.087it/s	 time: 2:33:21~2:33:21	 loss: 14.293>9.763	 lr: 0.00013244 ▲
model [rubiks_isoRmat_v0_cp10000] saved to _checkpoints...
[10100/20001]	 1.087it/s	 time: 2:34:51~2:31:47	 loss: 12.856>9.763	 lr: 0.00012631 ▼
[10200/20001]	 1.087it/s	 time: 2:36:25~2:30:16	 loss: 12.563>9.763	 lr: 0.00012019 ▼
[10300/20001]	 1.087it/s	 time: 2:37:57~2:28:44	 loss: 13.135>9.605	 lr: 0.00011406 ▼
[10400/20001]	 1.087it/s	 time: 2:39:31~2:27:14	 loss: 12.464>9.605	 lr: 0.00010794 ▼
[10500/20001]	 1.087it/s	 time: 2:41:04~2:25:43	 loss: 12.32>9.054	 lr: 0.00010181 ▼
[10600/20001]	 1.086it/s	 time: 2:42:37~2:24:12	 loss: 11.983>9.054	 lr: 9.569e-05 ▼
[10700/20001]	 1.086it/s	 time: 2:44:12~2:22:42	 loss: 11.886>8.675	 lr: 8.956e-05 ▼
[10800/20001]	 1.086it/s	 time: 2:45:45~2:21:11	 loss: 11.439>8.675	 lr: 8.344e-05 ▼
[10900/20001]	 1.086it/s	 time: 2:47:18~2:19:40	 loss: 11.01>8.204	 lr: 7.731e-05 ▼
[11000/20001]	 1.086it/s	 time: 2:48:50~2:18:08	 loss: 11.193>8.204	 lr: 7.119e-05 ▼
[11100/20001]	 1.086it/s	 time: 2:50:21~2:16:35	 loss: 11.194>8.204	 lr: 6.506e-05 ▼
[11200/20001]	 1.086it/s	 time: 2:51:51~2:15:01	 loss: 11.148>8.204	 lr: 5.894e-05 ▼
[11300/20001]	 1.087it/s	 time: 2:53:19~2:13:26	 loss: 11.374>8.179	 lr: 5.281e-05 ▼
[11400/20001]	 1.087it/s	 time: 2:54:51~2:11:54	 loss: 10.636>8.179	 lr: 4.669e-05 ▼
[11500/20001]	 1.087it/s	 time: 2:56:22~2:10:21	 loss: 10.713>8.179	 lr: 4.056e-05 ▼
[11600/20001]	 1.087it/s	 time: 2:57:53~2:08:48	 loss: 10.238>8.17	 lr: 3.444e-05 ▼
[11700/20001]	 1.087it/s	 time: 2:59:22~2:07:14	 loss: 10.688>8.17	 lr: 2.831e-05 ▼
[11800/20001]	 1.087it/s	 time: 3:00:52~2:05:41	 loss: 10.291>8.037	 lr: 2.219e-05 ▼
[11900/20001]	 1.087it/s	 time: 3:02:24~2:04:09	 loss: 10.007>8.037	 lr: 1.606e-05 ▼
[12000/20001]	 1.088it/s	 time: 3:03:54~2:02:36	 loss: 9.993>8.037	 lr: 1.003e-05 ▼
[12100/20001]	 1.088it/s	 time: 3:05:26~2:01:04	 loss: 9.842>8.037	 lr: 1.309e-05 ▲
[12200/20001]	 1.088it/s	 time: 3:06:55~1:59:30	 loss: 9.983>8.037	 lr: 1.616e-05 ▲
[12300/20001]	 1.088it/s	 time: 3:08:26~1:57:57	 loss: 9.902>7.748	 lr: 1.922e-05 ▲
[12400/20001]	 1.088it/s	 time: 3:09:55~1:56:24	 loss: 9.656>7.748	 lr: 2.228e-05 ▲
[12500/20001]	 1.088it/s	 time: 3:11:25~1:54:51	 loss: 9.824>7.748	 lr: 2.534e-05 ▲
[12600/20001]	 1.089it/s	 time: 3:12:53~1:53:16	 loss: 10.153>7.748	 lr: 2.841e-05 ▲
[12700/20001]	 1.089it/s	 time: 3:14:23~1:51:43	 loss: 9.806>7.748	 lr: 3.147e-05 ▲
[12800/20001]	 1.089it/s	 time: 3:15:56~1:50:12	 loss: 9.876>7.748	 lr: 3.453e-05 ▲
[12900/20001]	 1.088it/s	 time: 3:17:34~1:48:44	 loss: 9.677>7.667	 lr: 3.759e-05 ▲
[13000/20001]	 1.087it/s	 time: 3:19:18~1:47:18	 loss: 9.668>7.498	 lr: 4.066e-05 ▲
[13100/20001]	 1.086it/s	 time: 3:20:58~1:45:51	 loss: 9.84>7.491	 lr: 4.372e-05 ▲
[13200/20001]	 1.085it/s	 time: 3:22:49~1:44:28	 loss: 9.766>7.491	 lr: 4.678e-05 ▲
[13300/20001]	 1.084it/s	 time: 3:24:34~1:43:03	 loss: 9.814>7.491	 lr: 4.984e-05 ▲
[13400/20001]	 1.084it/s	 time: 3:26:06~1:41:30	 loss: 9.661>7.491	 lr: 5.291e-05 ▲
[13500/20001]	 1.084it/s	 time: 3:27:39~1:39:58	 loss: 9.49>7.418	 lr: 5.597e-05 ▲
[13600/20001]	 1.083it/s	 time: 3:29:12~1:38:26	 loss: 9.706>7.192	 lr: 5.903e-05 ▲
[13700/20001]	 1.083it/s	 time: 3:30:45~1:36:54	 loss: 9.801>7.192	 lr: 6.209e-05 ▲
[13800/20001]	 1.083it/s	 time: 3:32:19~1:35:23	 loss: 10.107>7.192	 lr: 6.516e-05 ▲
[13900/20001]	 1.083it/s	 time: 3:33:52~1:33:51	 loss: 9.826>7.192	 lr: 6.822e-05 ▲
[14000/20001]	 1.083it/s	 time: 3:35:24~1:32:18	 loss: 9.52>7.192	 lr: 7.122e-05 ▲
[14100/20001]	 1.083it/s	 time: 3:37:00~1:30:48	 loss: 9.219>7.192	 lr: 6.816e-05 ▼
[14200/20001]	 1.083it/s	 time: 3:38:34~1:29:16	 loss: 9.224>7.192	 lr: 6.509e-05 ▼
[14300/20001]	 1.083it/s	 time: 3:40:09~1:27:45	 loss: 9.18>7.192	 lr: 6.203e-05 ▼
[14400/20001]	 1.082it/s	 time: 3:41:44~1:26:13	 loss: 9.187>7.192	 lr: 5.897e-05 ▼
[14500/20001]	 1.082it/s	 time: 3:43:16~1:24:41	 loss: 9.55>7.192	 lr: 5.591e-05 ▼
[14600/20001]	 1.082it/s	 time: 3:44:50~1:23:09	 loss: 8.808>7.192	 lr: 5.284e-05 ▼
[14700/20001]	 1.082it/s	 time: 3:46:26~1:21:38	 loss: 9.004>6.965	 lr: 4.978e-05 ▼
[14800/20001]	 1.082it/s	 time: 3:47:57~1:20:05	 loss: 8.803>6.965	 lr: 4.672e-05 ▼
[14900/20001]	 1.082it/s	 time: 3:49:33~1:18:34	 loss: 8.57>6.928	 lr: 4.366e-05 ▼
[15000/20001]	 1.082it/s	 time: 3:51:05~1:17:01	 loss: 9.073>6.928	 lr: 4.059e-05 ▼
model [rubiks_isoRmat_v0_cp15000] saved to _checkpoints...
[15100/20001]	 1.082it/s	 time: 3:52:38~1:15:29	 loss: 8.997>6.928	 lr: 3.753e-05 ▼
[15200/20001]	 1.082it/s	 time: 3:54:10~1:13:56	 loss: 9.156>6.928	 lr: 3.447e-05 ▼
[15300/20001]	 1.082it/s	 time: 3:55:43~1:12:24	 loss: 8.945>6.928	 lr: 3.141e-05 ▼
[15400/20001]	 1.082it/s	 time: 3:57:18~1:10:52	 loss: 8.696>6.9	 lr: 2.834e-05 ▼
[15500/20001]	 1.082it/s	 time: 3:58:47~1:09:19	 loss: 8.795>6.9	 lr: 2.528e-05 ▼
[15600/20001]	 1.082it/s	 time: 4:00:17~1:07:46	 loss: 8.419>6.9	 lr: 2.222e-05 ▼
[15700/20001]	 1.082it/s	 time: 4:01:47~1:06:13	 loss: 8.534>6.729	 lr: 1.916e-05 ▼
[15800/20001]	 1.082it/s	 time: 4:03:16~1:04:39	 loss: 8.39>6.693	 lr: 1.609e-05 ▼
[15900/20001]	 1.083it/s	 time: 4:04:47~1:03:07	 loss: 8.545>6.693	 lr: 1.303e-05 ▼
[16000/20001]	 1.083it/s	 time: 4:06:17~1:01:34	 loss: 8.236>6.693	 lr: 1.002e-05 ▼
[16100/20001]	 1.083it/s	 time: 4:07:46~1:00:01	 loss: 8.355>6.693	 lr: 1.155e-05 ▲
[16200/20001]	 1.083it/s	 time: 4:09:16~0:58:28	 loss: 8.308>6.693	 lr: 1.308e-05 ▲
[16300/20001]	 1.083it/s	 time: 4:10:45~0:56:55	 loss: 8.219>6.639	 lr: 1.461e-05 ▲
[16400/20001]	 1.084it/s	 time: 4:12:16~0:55:22	 loss: 8.45>6.532	 lr: 1.614e-05 ▲
[16500/20001]	 1.083it/s	 time: 4:13:50~0:53:50	 loss: 8.32>6.532	 lr: 1.767e-05 ▲
[16600/20001]	 1.083it/s	 time: 4:15:23~0:52:18	 loss: 8.268>6.532	 lr: 1.92e-05 ▲
[16700/20001]	 1.083it/s	 time: 4:16:56~0:50:46	 loss: 8.298>6.532	 lr: 2.073e-05 ▲
[16800/20001]	 1.083it/s	 time: 4:18:31~0:49:14	 loss: 8.53>6.532	 lr: 2.227e-05 ▲
[16900/20001]	 1.083it/s	 time: 4:20:06~0:47:42	 loss: 8.431>6.532	 lr: 2.38e-05 ▲
[17000/20001]	 1.083it/s	 time: 4:21:40~0:46:10	 loss: 8.254>6.532	 lr: 2.533e-05 ▲
[17100/20001]	 1.083it/s	 time: 4:23:14~0:44:38	 loss: 8.135>6.532	 lr: 2.686e-05 ▲
[17200/20001]	 1.082it/s	 time: 4:24:50~0:43:06	 loss: 8.1>6.532	 lr: 2.839e-05 ▲
[17300/20001]	 1.082it/s	 time: 4:26:23~0:41:34	 loss: 8.579>6.532	 lr: 2.992e-05 ▲
[17400/20001]	 1.082it/s	 time: 4:28:01~0:40:02	 loss: 8.455>6.532	 lr: 3.145e-05 ▲
[17500/20001]	 1.082it/s	 time: 4:29:41~0:38:31	 loss: 8.272>6.532	 lr: 3.298e-05 ▲
[17600/20001]	 1.081it/s	 time: 4:31:14~0:36:59	 loss: 8.092>6.532	 lr: 3.452e-05 ▲
[17700/20001]	 1.082it/s	 time: 4:32:45~0:35:26	 loss: 8.494>6.532	 lr: 3.605e-05 ▲
[17800/20001]	 1.081it/s	 time: 4:34:19~0:33:54	 loss: 8.117>6.532	 lr: 3.758e-05 ▲
[17900/20001]	 1.081it/s	 time: 4:35:55~0:32:22	 loss: 8.117>6.532	 lr: 3.911e-05 ▲
[18000/20001]	 1.081it/s	 time: 4:37:30~0:30:49	 loss: 8.23>6.532	 lr: 4.061e-05 ▲
[18100/20001]	 1.081it/s	 time: 4:39:03~0:29:17	 loss: 8.27>6.532	 lr: 3.908e-05 ▼
[18200/20001]	 1.081it/s	 time: 4:40:37~0:27:45	 loss: 8.119>6.532	 lr: 3.755e-05 ▼
[18300/20001]	 1.081it/s	 time: 4:42:11~0:26:12	 loss: 8.216>6.532	 lr: 3.602e-05 ▼
[18400/20001]	 1.081it/s	 time: 4:43:47~0:24:40	 loss: 8.211>6.405	 lr: 3.448e-05 ▼
[18500/20001]	 1.08it/s	 time: 4:45:22~0:23:08	 loss: 7.993>6.405	 lr: 3.295e-05 ▼
[18600/20001]	 1.08it/s	 time: 4:47:01~0:21:36	 loss: 7.953>6.405	 lr: 3.142e-05 ▼
[18700/20001]	 1.08it/s	 time: 4:48:41~0:20:04	 loss: 7.894>6.265	 lr: 2.989e-05 ▼
[18800/20001]	 1.079it/s	 time: 4:50:25~0:18:32	 loss: 7.838>6.265	 lr: 2.836e-05 ▼
[18900/20001]	 1.079it/s	 time: 4:52:04~0:16:59	 loss: 7.755>6.265	 lr: 2.683e-05 ▼
[19000/20001]	 1.078it/s	 time: 4:53:46~0:15:27	 loss: 7.909>6.265	 lr: 2.53e-05 ▼
[19100/20001]	 1.077it/s	 time: 4:55:31~0:13:55	 loss: 8.002>6.265	 lr: 2.377e-05 ▼
[19200/20001]	 1.076it/s	 time: 4:57:18~0:12:23	 loss: 7.766>6.265	 lr: 2.223e-05 ▼
[19300/20001]	 1.076it/s	 time: 4:59:02~0:10:50	 loss: 7.618>6.227	 lr: 2.07e-05 ▼
[19400/20001]	 1.075it/s	 time: 5:00:48~0:09:18	 loss: 7.73>6.227	 lr: 1.917e-05 ▼
[19500/20001]	 1.074it/s	 time: 5:02:33~0:07:45	 loss: 7.532>6.146	 lr: 1.764e-05 ▼
[19600/20001]	 1.074it/s	 time: 5:04:18~0:06:12	 loss: 7.488>6.091	 lr: 1.611e-05 ▼
[19700/20001]	 1.073it/s	 time: 5:06:05~0:04:39	 loss: 7.774>6.091	 lr: 1.458e-05 ▼
[19800/20001]	 1.072it/s	 time: 5:07:50~0:03:06	 loss: 7.527>6.091	 lr: 1.305e-05 ▼
[19900/20001]	 1.071it/s	 time: 5:09:37~0:01:33	 loss: 7.647>6.091	 lr: 1.152e-05 ▼
[20000/20001]	 1.07it/s	 time: 5:11:25~0:00:00	 loss: 7.474>6.091	 lr: 1.001e-05 ▼
model [rubiks_isoRmat_v0_cp20000] saved to _checkpoints...
train time: 5:11:25
model [rubiks_isoRmat_v0] saved to _models...
elapsed time: 5:11:29
****************
