****************
timestamp: 2024-04-14 12:02:20.705005
initializing training...
========================
available cuda devices:
0: Quadro RTX 6000, mem:22690MB, mpc:72
1: Quadro RTX 6000, mem:22690MB, mpc:72
2: Quadro RTX 6000, mem:22690MB, mpc:72
3: Quadro RTX 6000, mem:22690MB, mpc:72
4: Quadro RTX 6000, mem:22690MB, mpc:72
5: Quadro RTX 6000, mem:22690MB, mpc:72
6: Quadro RTX 6000, mem:22690MB, mpc:72
7: Quadro RTX 6000, mem:22690MB, mpc:72
========================
device: cuda
forcing cuDNN initialization...
nca perception channels: 80
nca parameter count: 12416
nca isotropic type: 0
training new model from scratch...
model: maze25_aniso
type: ANISOTROPIC
channels: 16
hidden: 128
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 33, 33, 33]
target.shape: [4, 4, 33, 33, 33]
starting training w/ 25001 epochs...
[100/25001]	 1.042it/s	 time: 0:01:36~6:38:24	 loss: 14.998>14.728	 lr: 3.474e-05 ▲
[2000/25001]	 1.053it/s	 time: 0:31:39~6:03:58	 loss: 12.175>11.239	 lr: 0.00049976 ▲
[2100/25001]	 1.053it/s	 time: 0:33:15~6:02:35	 loss: 11.987>11.085	 lr: 0.00047526 ▼
[2200/25001]	 1.053it/s	 time: 0:34:50~6:01:00	 loss: 11.862>11.085	 lr: 0.00045075 ▼
[2300/25001]	 1.053it/s	 time: 0:36:24~5:59:15	 loss: 11.693>10.944	 lr: 0.00042625 ▼
[2400/25001]	 1.053it/s	 time: 0:38:00~5:57:50	 loss: 11.601>10.62	 lr: 0.00040176 ▼
[2500/25001]	 1.054it/s	 time: 0:39:33~5:55:57	 loss: 11.434>10.519	 lr: 0.00037726 ▼
[2600/25001]	 1.054it/s	 time: 0:41:06~5:54:05	 loss: 11.071>9.479	 lr: 0.00035276 ▼
[2700/25001]	 1.054it/s	 time: 0:42:42~5:52:40	 loss: 10.195>8.843	 lr: 0.00032825 ▼
[2800/25001]	 1.054it/s	 time: 0:44:16~5:50:58	 loss: 10.001>8.657	 lr: 0.00030375 ▼
[2900/25001]	 1.054it/s	 time: 0:45:51~5:49:24	 loss: 9.593>8.341	 lr: 0.00027926 ▼
[3000/25001]	 1.054it/s	 time: 0:47:25~5:47:43	 loss: 9.296>7.676	 lr: 0.00025476 ▼
[3100/25001]	 1.054it/s	 time: 0:49:02~5:46:23	 loss: 8.991>7.676	 lr: 0.00023026 ▼
[3200/25001]	 1.053it/s	 time: 0:50:38~5:44:56	 loss: 8.567>7.265	 lr: 0.00020575 ▼
[3300/25001]	 1.053it/s	 time: 0:52:15~5:43:35	 loss: 8.444>6.957	 lr: 0.00018125 ▼
[3400/25001]	 1.053it/s	 time: 0:53:50~5:42:00	 loss: 8.229>6.957	 lr: 0.00015676 ▼
[3500/25001]	 1.052it/s	 time: 0:55:26~5:40:31	 loss: 8.135>6.785	 lr: 0.00013226 ▼
[3600/25001]	 1.052it/s	 time: 0:57:02~5:39:01	 loss: 8.042>6.552	 lr: 0.00010776 ▼
[3700/25001]	 1.052it/s	 time: 0:58:37~5:37:26	 loss: 7.744>6.243	 lr: 8.325e-05 ▼
[3800/25001]	 1.053it/s	 time: 1:00:10~5:35:40	 loss: 7.828>6.242	 lr: 5.875e-05 ▼
[3900/25001]	 1.053it/s	 time: 1:01:45~5:34:05	 loss: 7.666>6.028	 lr: 3.426e-05 ▼
[4000/25001]	 1.053it/s	 time: 1:03:19~5:32:24	 loss: 7.452>5.873	 lr: 1.012e-05 ▼
[4100/25001]	 1.053it/s	 time: 1:04:55~5:30:55	 loss: 7.167>5.749	 lr: 2.237e-05 ▲
[4200/25001]	 1.053it/s	 time: 1:06:30~5:29:20	 loss: 7.284>5.694	 lr: 3.462e-05 ▲
[4300/25001]	 1.053it/s	 time: 1:08:04~5:27:40	 loss: 7.496>5.694	 lr: 4.687e-05 ▲
[4400/25001]	 1.052it/s	 time: 1:09:41~5:26:14	 loss: 7.345>5.694	 lr: 5.912e-05 ▲
[4500/25001]	 1.052it/s	 time: 1:11:16~5:24:39	 loss: 7.331>5.694	 lr: 7.137e-05 ▲
[4600/25001]	 1.053it/s	 time: 1:12:50~5:23:00	 loss: 7.294>5.694	 lr: 8.362e-05 ▲
[4700/25001]	 1.053it/s	 time: 1:14:25~5:21:25	 loss: 7.346>5.694	 lr: 9.587e-05 ▲
[4800/25001]	 1.053it/s	 time: 1:15:58~5:19:41	 loss: 7.187>5.63	 lr: 0.00010812 ▲
[4900/25001]	 1.053it/s	 time: 1:17:32~5:18:02	 loss: 7.211>5.63	 lr: 0.00012037 ▲
[5000/25001]	 1.053it/s	 time: 1:19:07~5:16:28	 loss: 7.156>5.537	 lr: 0.00013262 ▲
model [maze25_aniso_cp5000] saved to _checkpoints...
[5100/25001]	 1.053it/s	 time: 1:20:43~5:14:57	 loss: 7.318>5.537	 lr: 0.00014487 ▲
[5200/25001]	 1.053it/s	 time: 1:22:19~5:13:26	 loss: 7.09>5.537	 lr: 0.00015712 ▲
[5300/25001]	 1.053it/s	 time: 1:23:55~5:11:55	 loss: 7.194>5.442	 lr: 0.00016937 ▲
[5400/25001]	 1.053it/s	 time: 1:25:30~5:10:20	 loss: 7.321>5.442	 lr: 0.00018162 ▲
[5500/25001]	 1.052it/s	 time: 1:27:07~5:08:52	 loss: 7.073>5.393	 lr: 0.00019387 ▲
[5600/25001]	 1.052it/s	 time: 1:28:42~5:07:16	 loss: 6.816>5.289	 lr: 0.00020612 ▲
[5700/25001]	 1.052it/s	 time: 1:30:16~5:05:38	 loss: 6.959>5.277	 lr: 0.00021837 ▲
[5800/25001]	 1.052it/s	 time: 1:31:51~5:04:03	 loss: 7.121>5.277	 lr: 0.00023062 ▲
[5900/25001]	 1.052it/s	 time: 1:33:26~5:02:28	 loss: 6.927>4.934	 lr: 0.00024287 ▲
[6000/25001]	 1.052it/s	 time: 1:35:01~5:00:53	 loss: 6.918>4.934	 lr: 0.00025488 ▲
[6100/25001]	 1.052it/s	 time: 1:36:36~4:59:18	 loss: 6.808>4.934	 lr: 0.00024263 ▼
[6200/25001]	 1.052it/s	 time: 1:38:11~4:57:43	 loss: 6.734>4.934	 lr: 0.00023038 ▼
[6300/25001]	 1.052it/s	 time: 1:39:47~4:56:10	 loss: 6.502>4.917	 lr: 0.00021813 ▼
[6400/25001]	 1.052it/s	 time: 1:41:22~4:54:35	 loss: 6.597>4.625	 lr: 0.00020588 ▼
[6500/25001]	 1.052it/s	 time: 1:42:59~4:53:06	 loss: 6.455>4.468	 lr: 0.00019363 ▼
[6600/25001]	 1.052it/s	 time: 1:44:34~4:51:31	 loss: 6.298>4.361	 lr: 0.00018138 ▼
[6700/25001]	 1.052it/s	 time: 1:46:06~4:49:47	 loss: 6.224>4.361	 lr: 0.00016913 ▼
[6800/25001]	 1.052it/s	 time: 1:47:42~4:48:15	 loss: 6.181>4.361	 lr: 0.00015688 ▼
[6900/25001]	 1.053it/s	 time: 1:49:15~4:46:35	 loss: 6.024>4.334	 lr: 0.00014463 ▼
[7000/25001]	 1.053it/s	 time: 1:50:50~4:45:00	 loss: 5.905>4.067	 lr: 0.00013238 ▼
[7100/25001]	 1.052it/s	 time: 1:52:26~4:43:27	 loss: 5.752>3.992	 lr: 0.00012013 ▼
[7200/25001]	 1.053it/s	 time: 1:54:00~4:41:50	 loss: 5.916>3.992	 lr: 0.00010788 ▼
[7300/25001]	 1.053it/s	 time: 1:55:35~4:40:15	 loss: 5.721>3.856	 lr: 9.563e-05 ▼
[7400/25001]	 1.053it/s	 time: 1:57:10~4:38:40	 loss: 5.735>3.856	 lr: 8.338e-05 ▼
[7500/25001]	 1.053it/s	 time: 1:58:44~4:37:02	 loss: 5.7>3.699	 lr: 7.113e-05 ▼
[7600/25001]	 1.053it/s	 time: 2:00:20~4:35:30	 loss: 5.447>3.507	 lr: 5.888e-05 ▼
[7700/25001]	 1.052it/s	 time: 2:01:56~4:33:57	 loss: 5.535>3.507	 lr: 4.663e-05 ▼
[7800/25001]	 1.053it/s	 time: 2:03:30~4:32:20	 loss: 5.509>3.465	 lr: 3.438e-05 ▼
[7900/25001]	 1.052it/s	 time: 2:05:07~4:30:49	 loss: 5.175>3.462	 lr: 2.213e-05 ▼
[8000/25001]	 1.053it/s	 time: 2:06:40~4:29:10	 loss: 5.224>3.462	 lr: 1.006e-05 ▼
[8100/25001]	 1.053it/s	 time: 2:08:14~4:27:32	 loss: 5.405>3.405	 lr: 1.619e-05 ▲
[8200/25001]	 1.052it/s	 time: 2:09:52~4:26:04	 loss: 5.222>3.278	 lr: 2.231e-05 ▲
[8300/25001]	 1.052it/s	 time: 2:11:28~4:24:31	 loss: 5.343>3.278	 lr: 2.844e-05 ▲
[8400/25001]	 1.052it/s	 time: 2:13:03~4:22:55	 loss: 5.342>3.278	 lr: 3.456e-05 ▲
[8500/25001]	 1.052it/s	 time: 2:14:39~4:21:22	 loss: 5.351>3.278	 lr: 4.069e-05 ▲
[8600/25001]	 1.052it/s	 time: 2:16:15~4:19:49	 loss: 5.347>3.278	 lr: 4.681e-05 ▲
[8700/25001]	 1.052it/s	 time: 2:17:48~4:18:10	 loss: 5.754>3.278	 lr: 5.294e-05 ▲
[8800/25001]	 1.052it/s	 time: 2:19:23~4:16:35	 loss: 5.323>3.278	 lr: 5.906e-05 ▲
[8900/25001]	 1.053it/s	 time: 2:20:55~4:14:55	 loss: 5.49>3.278	 lr: 6.519e-05 ▲
[9000/25001]	 1.053it/s	 time: 2:22:29~4:13:18	 loss: 5.39>3.278	 lr: 7.131e-05 ▲
[9100/25001]	 1.053it/s	 time: 2:24:03~4:11:41	 loss: 5.47>3.278	 lr: 7.744e-05 ▲
[9200/25001]	 1.053it/s	 time: 2:25:38~4:10:06	 loss: 5.536>3.278	 lr: 8.356e-05 ▲
[9300/25001]	 1.053it/s	 time: 2:27:14~4:08:33	 loss: 5.527>3.278	 lr: 8.969e-05 ▲
[9400/25001]	 1.053it/s	 time: 2:28:49~4:06:58	 loss: 5.512>3.278	 lr: 9.581e-05 ▲
[9500/25001]	 1.053it/s	 time: 2:30:22~4:05:20	 loss: 5.493>3.278	 lr: 0.00010194 ▲
[9600/25001]	 1.053it/s	 time: 2:31:54~4:03:40	 loss: 5.714>3.278	 lr: 0.00010806 ▲
[9700/25001]	 1.053it/s	 time: 2:33:32~4:02:10	 loss: 5.381>3.278	 lr: 0.00011419 ▲
[9800/25001]	 1.053it/s	 time: 2:35:06~4:00:33	 loss: 5.524>3.278	 lr: 0.00012031 ▲
[9900/25001]	 1.053it/s	 time: 2:36:41~3:58:58	 loss: 5.135>3.155	 lr: 0.00012644 ▲
[10000/25001]	 1.053it/s	 time: 2:38:15~3:57:22	 loss: 5.476>3.155	 lr: 0.00013244 ▲
model [maze25_aniso_cp10000] saved to _checkpoints...
[10100/25001]	 1.053it/s	 time: 2:39:52~3:55:50	 loss: 5.219>3.155	 lr: 0.00012631 ▼
[10200/25001]	 1.053it/s	 time: 2:41:28~3:54:17	 loss: 5.085>3.135	 lr: 0.00012019 ▼
[10300/25001]	 1.053it/s	 time: 2:43:04~3:52:43	 loss: 5.153>3.131	 lr: 0.00011406 ▼
[10400/25001]	 1.053it/s	 time: 2:44:40~3:51:10	 loss: 5.11>2.912	 lr: 0.00010794 ▼
[10500/25001]	 1.052it/s	 time: 2:46:17~3:49:37	 loss: 5.218>2.912	 lr: 0.00010181 ▼
[10600/25001]	 1.053it/s	 time: 2:47:51~3:48:01	 loss: 5.163>2.912	 lr: 9.569e-05 ▼
[10700/25001]	 1.052it/s	 time: 2:49:29~3:46:30	 loss: 4.999>2.912	 lr: 8.956e-05 ▼
[10800/25001]	 1.052it/s	 time: 2:51:04~3:44:55	 loss: 5.048>2.912	 lr: 8.344e-05 ▼
[10900/25001]	 1.052it/s	 time: 2:52:39~3:43:20	 loss: 5.097>2.912	 lr: 7.731e-05 ▼
[11000/25001]	 1.052it/s	 time: 2:54:15~3:41:46	 loss: 5.063>2.847	 lr: 7.119e-05 ▼
[11100/25001]	 1.052it/s	 time: 2:55:54~3:40:16	 loss: 4.911>2.847	 lr: 6.506e-05 ▼
[11200/25001]	 1.052it/s	 time: 2:57:29~3:38:41	 loss: 4.957>2.847	 lr: 5.894e-05 ▼
[11300/25001]	 1.052it/s	 time: 2:59:02~3:37:03	 loss: 4.814>2.799	 lr: 5.281e-05 ▼
[11400/25001]	 1.052it/s	 time: 3:00:40~3:35:31	 loss: 4.741>2.718	 lr: 4.669e-05 ▼
[11500/25001]	 1.052it/s	 time: 3:02:15~3:33:56	 loss: 4.694>2.671	 lr: 4.056e-05 ▼
[11600/25001]	 1.052it/s	 time: 3:03:50~3:32:21	 loss: 4.949>2.671	 lr: 3.444e-05 ▼
[11700/25001]	 1.051it/s	 time: 3:05:28~3:30:49	 loss: 4.728>2.622	 lr: 2.831e-05 ▼
[11800/25001]	 1.051it/s	 time: 3:07:04~3:29:15	 loss: 4.738>2.622	 lr: 2.219e-05 ▼
[11900/25001]	 1.051it/s	 time: 3:08:39~3:27:40	 loss: 4.396>2.622	 lr: 1.606e-05 ▼
[12000/25001]	 1.051it/s	 time: 3:10:14~3:26:05	 loss: 4.505>2.605	 lr: 1.003e-05 ▼
[12100/25001]	 1.051it/s	 time: 3:11:49~3:24:29	 loss: 4.65>2.573	 lr: 1.309e-05 ▲
[12200/25001]	 1.051it/s	 time: 3:13:24~3:22:54	 loss: 4.754>2.573	 lr: 1.616e-05 ▲
[12300/25001]	 1.051it/s	 time: 3:15:00~3:21:20	 loss: 4.656>2.536	 lr: 1.922e-05 ▲
[12400/25001]	 1.051it/s	 time: 3:16:33~3:19:43	 loss: 4.945>2.536	 lr: 2.228e-05 ▲
[12500/25001]	 1.051it/s	 time: 3:18:08~3:18:08	 loss: 4.695>2.536	 lr: 2.534e-05 ▲
[12600/25001]	 1.051it/s	 time: 3:19:44~3:16:33	 loss: 4.66>2.536	 lr: 2.841e-05 ▲
[12700/25001]	 1.051it/s	 time: 3:21:21~3:15:00	 loss: 4.766>2.536	 lr: 3.147e-05 ▲
[12800/25001]	 1.051it/s	 time: 3:22:56~3:13:25	 loss: 4.569>2.518	 lr: 3.453e-05 ▲
[12900/25001]	 1.051it/s	 time: 3:24:31~3:11:50	 loss: 4.715>2.518	 lr: 3.759e-05 ▲
[13000/25001]	 1.051it/s	 time: 3:26:09~3:10:17	 loss: 4.553>2.518	 lr: 4.066e-05 ▲
[13100/25001]	 1.051it/s	 time: 3:27:43~3:08:41	 loss: 4.774>2.518	 lr: 4.372e-05 ▲
[13200/25001]	 1.051it/s	 time: 3:29:20~3:07:07	 loss: 4.494>2.518	 lr: 4.678e-05 ▲
[13300/25001]	 1.051it/s	 time: 3:30:57~3:05:34	 loss: 4.647>2.518	 lr: 4.984e-05 ▲
[13400/25001]	 1.051it/s	 time: 3:32:31~3:03:58	 loss: 4.667>2.518	 lr: 5.291e-05 ▲
[13500/25001]	 1.051it/s	 time: 3:34:07~3:02:23	 loss: 4.431>2.518	 lr: 5.597e-05 ▲
[13600/25001]	 1.051it/s	 time: 3:35:43~3:00:49	 loss: 4.364>2.518	 lr: 5.903e-05 ▲
[13700/25001]	 1.051it/s	 time: 3:37:19~2:59:14	 loss: 4.538>2.484	 lr: 6.209e-05 ▲
[13800/25001]	 1.051it/s	 time: 3:38:55~2:57:40	 loss: 4.816>2.484	 lr: 6.516e-05 ▲
[13900/25001]	 1.051it/s	 time: 3:40:29~2:56:04	 loss: 4.84>2.484	 lr: 6.822e-05 ▲
[14000/25001]	 1.051it/s	 time: 3:42:05~2:54:29	 loss: 4.789>2.484	 lr: 7.122e-05 ▲
[14100/25001]	 1.051it/s	 time: 3:43:41~2:52:55	 loss: 4.464>2.484	 lr: 6.816e-05 ▼
[14200/25001]	 1.051it/s	 time: 3:45:13~2:51:17	 loss: 4.73>2.465	 lr: 6.509e-05 ▼
[14300/25001]	 1.051it/s	 time: 3:46:49~2:49:42	 loss: 4.47>2.465	 lr: 6.203e-05 ▼
[14400/25001]	 1.051it/s	 time: 3:48:26~2:48:09	 loss: 4.383>2.465	 lr: 5.897e-05 ▼
[14500/25001]	 1.051it/s	 time: 3:50:01~2:46:33	 loss: 4.59>2.465	 lr: 5.591e-05 ▼
[14600/25001]	 1.051it/s	 time: 3:51:36~2:44:58	 loss: 4.256>2.465	 lr: 5.284e-05 ▼
[14700/25001]	 1.051it/s	 time: 3:53:13~2:43:24	 loss: 4.443>2.407	 lr: 4.978e-05 ▼
[14800/25001]	 1.051it/s	 time: 3:54:48~2:41:49	 loss: 4.571>2.407	 lr: 4.672e-05 ▼
[14900/25001]	 1.05it/s	 time: 3:56:24~2:40:14	 loss: 4.568>2.407	 lr: 4.366e-05 ▼
[15000/25001]	 1.05it/s	 time: 3:57:59~2:38:39	 loss: 4.442>2.362	 lr: 4.059e-05 ▼
model [maze25_aniso_cp15000] saved to _checkpoints...
[15100/25001]	 1.051it/s	 time: 3:59:33~2:37:03	 loss: 4.703>2.362	 lr: 3.753e-05 ▼
[15200/25001]	 1.051it/s	 time: 4:01:09~2:35:28	 loss: 4.618>2.362	 lr: 3.447e-05 ▼
[15300/25001]	 1.05it/s	 time: 4:02:46~2:33:54	 loss: 4.397>2.362	 lr: 3.141e-05 ▼
[15400/25001]	 1.05it/s	 time: 4:04:24~2:32:21	 loss: 4.236>2.346	 lr: 2.834e-05 ▼
[15500/25001]	 1.05it/s	 time: 4:05:59~2:30:45	 loss: 4.214>2.328	 lr: 2.528e-05 ▼
[15600/25001]	 1.05it/s	 time: 4:07:35~2:29:11	 loss: 4.438>2.326	 lr: 2.222e-05 ▼
[15700/25001]	 1.05it/s	 time: 4:09:09~2:27:35	 loss: 4.432>2.326	 lr: 1.916e-05 ▼
[15800/25001]	 1.05it/s	 time: 4:10:43~2:25:59	 loss: 4.634>2.311	 lr: 1.609e-05 ▼
[15900/25001]	 1.05it/s	 time: 4:12:18~2:24:23	 loss: 4.302>2.271	 lr: 1.303e-05 ▼
[16000/25001]	 1.05it/s	 time: 4:13:53~2:22:48	 loss: 4.258>2.211	 lr: 1.002e-05 ▼
[16100/25001]	 1.05it/s	 time: 4:15:28~2:21:13	 loss: 4.313>2.211	 lr: 1.155e-05 ▲
[16200/25001]	 1.05it/s	 time: 4:17:05~2:19:39	 loss: 4.362>2.211	 lr: 1.308e-05 ▲
[16300/25001]	 1.05it/s	 time: 4:18:38~2:18:02	 loss: 4.527>2.211	 lr: 1.461e-05 ▲
[16400/25001]	 1.05it/s	 time: 4:20:13~2:16:27	 loss: 4.347>2.211	 lr: 1.614e-05 ▲
[16500/25001]	 1.05it/s	 time: 4:21:50~2:14:53	 loss: 4.338>2.211	 lr: 1.767e-05 ▲
[16600/25001]	 1.05it/s	 time: 4:23:28~2:13:19	 loss: 4.346>2.211	 lr: 1.92e-05 ▲
[16700/25001]	 1.05it/s	 time: 4:25:03~2:11:43	 loss: 4.44>2.211	 lr: 2.073e-05 ▲
[16800/25001]	 1.05it/s	 time: 4:26:38~2:10:08	 loss: 4.336>2.211	 lr: 2.227e-05 ▲
[16900/25001]	 1.05it/s	 time: 4:28:13~2:08:33	 loss: 4.221>2.211	 lr: 2.38e-05 ▲
[17000/25001]	 1.05it/s	 time: 4:29:50~2:06:58	 loss: 4.517>2.211	 lr: 2.533e-05 ▲
[17100/25001]	 1.05it/s	 time: 4:31:27~2:05:24	 loss: 4.045>2.211	 lr: 2.686e-05 ▲
[17200/25001]	 1.05it/s	 time: 4:33:01~2:03:48	 loss: 4.234>2.211	 lr: 2.839e-05 ▲
[17300/25001]	 1.05it/s	 time: 4:34:39~2:02:14	 loss: 4.121>2.211	 lr: 2.992e-05 ▲
[17400/25001]	 1.05it/s	 time: 4:36:14~2:00:39	 loss: 4.226>2.196	 lr: 3.145e-05 ▲
[17500/25001]	 1.05it/s	 time: 4:37:49~1:59:03	 loss: 4.514>2.196	 lr: 3.298e-05 ▲
[17600/25001]	 1.05it/s	 time: 4:39:25~1:57:28	 loss: 4.195>2.196	 lr: 3.452e-05 ▲
[17700/25001]	 1.05it/s	 time: 4:41:02~1:55:54	 loss: 4.365>2.196	 lr: 3.605e-05 ▲
[17800/25001]	 1.05it/s	 time: 4:42:36~1:54:18	 loss: 4.181>2.196	 lr: 3.758e-05 ▲
[17900/25001]	 1.05it/s	 time: 4:44:10~1:52:42	 loss: 4.52>2.196	 lr: 3.911e-05 ▲
[18000/25001]	 1.05it/s	 time: 4:45:47~1:51:08	 loss: 4.414>2.196	 lr: 4.061e-05 ▲
[18100/25001]	 1.05it/s	 time: 4:47:24~1:49:33	 loss: 4.001>2.196	 lr: 3.908e-05 ▼
[18200/25001]	 1.05it/s	 time: 4:48:57~1:47:57	 loss: 4.176>2.147	 lr: 3.755e-05 ▼
[18300/25001]	 1.05it/s	 time: 4:50:34~1:46:22	 loss: 4.305>2.147	 lr: 3.602e-05 ▼
[18400/25001]	 1.05it/s	 time: 4:52:08~1:44:47	 loss: 4.251>2.147	 lr: 3.448e-05 ▼
[18500/25001]	 1.05it/s	 time: 4:53:45~1:43:12	 loss: 4.297>2.147	 lr: 3.295e-05 ▼
[18600/25001]	 1.05it/s	 time: 4:55:19~1:41:36	 loss: 4.285>2.147	 lr: 3.142e-05 ▼
[18700/25001]	 1.05it/s	 time: 4:56:53~1:40:01	 loss: 4.288>2.147	 lr: 2.989e-05 ▼
[18800/25001]	 1.05it/s	 time: 4:58:28~1:38:25	 loss: 4.261>2.147	 lr: 2.836e-05 ▼
[18900/25001]	 1.05it/s	 time: 5:00:04~1:36:50	 loss: 4.368>2.147	 lr: 2.683e-05 ▼
[19000/25001]	 1.05it/s	 time: 5:01:38~1:35:15	 loss: 4.406>2.147	 lr: 2.53e-05 ▼
[19100/25001]	 1.05it/s	 time: 5:03:15~1:33:40	 loss: 4.114>2.147	 lr: 2.377e-05 ▼
[19200/25001]	 1.05it/s	 time: 5:04:50~1:32:05	 loss: 4.272>2.147	 lr: 2.223e-05 ▼
[19300/25001]	 1.05it/s	 time: 5:06:26~1:30:30	 loss: 4.083>2.147	 lr: 2.07e-05 ▼
[19400/25001]	 1.05it/s	 time: 5:08:01~1:28:54	 loss: 4.021>2.147	 lr: 1.917e-05 ▼
[19500/25001]	 1.05it/s	 time: 5:09:35~1:27:19	 loss: 4.01>2.147	 lr: 1.764e-05 ▼
[19600/25001]	 1.05it/s	 time: 5:11:10~1:25:43	 loss: 4.34>2.147	 lr: 1.611e-05 ▼
[19700/25001]	 1.05it/s	 time: 5:12:41~1:24:07	 loss: 4.366>2.147	 lr: 1.458e-05 ▼
[19800/25001]	 1.05it/s	 time: 5:14:15~1:22:31	 loss: 4.237>2.147	 lr: 1.305e-05 ▼
[19900/25001]	 1.05it/s	 time: 5:15:52~1:20:57	 loss: 3.806>2.147	 lr: 1.152e-05 ▼
[20000/25001]	 1.05it/s	 time: 5:17:27~1:19:21	 loss: 4.176>2.147	 lr: 1.001e-05 ▼
model [maze25_aniso_cp20000] saved to _checkpoints...
[20100/25001]	 1.05it/s	 time: 5:19:01~1:17:46	 loss: 4.112>2.139	 lr: 1.077e-05 ▲
[20200/25001]	 1.05it/s	 time: 5:20:35~1:16:10	 loss: 4.18>2.139	 lr: 1.154e-05 ▲
[20300/25001]	 1.05it/s	 time: 5:22:11~1:14:35	 loss: 4.294>2.139	 lr: 1.23e-05 ▲
[20400/25001]	 1.05it/s	 time: 5:23:48~1:13:00	 loss: 4.095>2.139	 lr: 1.307e-05 ▲
[20500/25001]	 1.05it/s	 time: 5:25:24~1:11:25	 loss: 4.008>2.135	 lr: 1.384e-05 ▲
[20600/25001]	 1.05it/s	 time: 5:27:01~1:09:50	 loss: 4.171>2.135	 lr: 1.46e-05 ▲
[20700/25001]	 1.05it/s	 time: 5:28:39~1:08:16	 loss: 4.07>2.135	 lr: 1.537e-05 ▲
[20800/25001]	 1.05it/s	 time: 5:30:12~1:06:40	 loss: 4.294>2.135	 lr: 1.613e-05 ▲
[20900/25001]	 1.05it/s	 time: 5:31:49~1:05:05	 loss: 4.155>2.135	 lr: 1.69e-05 ▲
[21000/25001]	 1.05it/s	 time: 5:33:24~1:03:30	 loss: 4.04>2.135	 lr: 1.766e-05 ▲
[21100/25001]	 1.05it/s	 time: 5:34:59~1:01:54	 loss: 4.056>2.049	 lr: 1.843e-05 ▲
[21200/25001]	 1.05it/s	 time: 5:36:33~1:00:19	 loss: 4.153>2.049	 lr: 1.92e-05 ▲
