****************
timestamp: 2024-04-15 08:16:29.879241
initializing training...
========================
available cuda devices:
0: Quadro RTX 6000, mem:22690MB, mpc:72
1: Quadro RTX 6000, mem:22690MB, mpc:72
2: Quadro RTX 6000, mem:22690MB, mpc:72
3: Quadro RTX 6000, mem:22690MB, mpc:72
4: Quadro RTX 6000, mem:22690MB, mpc:72
5: Quadro RTX 6000, mem:22690MB, mpc:72
6: Quadro RTX 6000, mem:22690MB, mpc:72
7: Quadro RTX 6000, mem:22690MB, mpc:72
========================
device: cuda
forcing cuDNN initialization...
nca perception channels: 80
nca parameter count: 12416
nca isotropic type: 0
training new model from scratch...
model: maze16_aniso
type: ANISOTROPIC
channels: 16
hidden: 128
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 24, 24, 24]
target.shape: [4, 4, 24, 24, 24]
starting training w/ 25001 epochs...
[100/25001]	 3.226it/s	 time: 0:00:31~2:08:39	 loss: 498.839>20.036	 lr: 3.474e-05 ▲
[1500/25001]	 3.341it/s	 time: 0:07:29~1:57:14	 loss: 20.638>18.488	 lr: 0.00037774 ▲
[1600/25001]	 3.34it/s	 time: 0:07:59~1:56:45	 loss: 20.463>18.488	 lr: 0.00040224 ▲
[1700/25001]	 3.34it/s	 time: 0:08:29~1:56:16	 loss: 20.733>18.488	 lr: 0.00042675 ▲
[1800/25001]	 3.34it/s	 time: 0:08:59~1:55:47	 loss: 20.537>18.197	 lr: 0.00045125 ▲
[1900/25001]	 3.339it/s	 time: 0:09:29~1:55:17	 loss: 20.362>18.197	 lr: 0.00047574 ▲
[2000/25001]	 3.339it/s	 time: 0:09:59~1:54:48	 loss: 20.141>18.197	 lr: 0.00049976 ▲
[2100/25001]	 3.339it/s	 time: 0:10:29~1:54:19	 loss: 19.668>18.19	 lr: 0.00047526 ▼
[2200/25001]	 3.338it/s	 time: 0:10:59~1:53:49	 loss: 19.86>18.081	 lr: 0.00045075 ▼
[2300/25001]	 3.338it/s	 time: 0:11:29~1:53:20	 loss: 19.788>17.837	 lr: 0.00042625 ▼
[2400/25001]	 3.338it/s	 time: 0:11:59~1:52:50	 loss: 19.553>17.754	 lr: 0.00040176 ▼
[2500/25001]	 3.338it/s	 time: 0:12:29~1:52:20	 loss: 20.351>17.754	 lr: 0.00037726 ▼
[2600/25001]	 3.338it/s	 time: 0:12:59~1:51:51	 loss: 21.599>17.754	 lr: 0.00035276 ▼
[2700/25001]	 3.337it/s	 time: 0:13:29~1:51:21	 loss: 21.61>17.754	 lr: 0.00032825 ▼
[2800/25001]	 3.337it/s	 time: 0:13:59~1:50:52	 loss: 21.615>17.754	 lr: 0.00030375 ▼
[2900/25001]	 3.337it/s	 time: 0:14:29~1:50:22	 loss: 22.126>17.754	 lr: 0.00027926 ▼
[3000/25001]	 3.337it/s	 time: 0:14:59~1:49:52	 loss: 21.636>17.754	 lr: 0.00025476 ▼
[3100/25001]	 3.337it/s	 time: 0:15:29~1:49:22	 loss: 22.088>17.754	 lr: 0.00023026 ▼
[3200/25001]	 3.333it/s	 time: 0:16:00~1:49:00	 loss: 21.95>17.754	 lr: 0.00020575 ▼
[3300/25001]	 3.337it/s	 time: 0:16:29~1:48:23	 loss: 22.326>17.754	 lr: 0.00018125 ▼
[3400/25001]	 3.337it/s	 time: 0:16:59~1:47:53	 loss: 22.125>17.754	 lr: 0.00015676 ▼
[3500/25001]	 3.337it/s	 time: 0:17:29~1:47:23	 loss: 20.478>17.5	 lr: 0.00013226 ▼
[3600/25001]	 3.333it/s	 time: 0:18:00~1:47:00	 loss: 18.446>16.807	 lr: 0.00010776 ▼
[3700/25001]	 3.336it/s	 time: 0:18:29~1:46:24	 loss: 16.349>14.905	 lr: 8.325e-05 ▼
[3800/25001]	 3.336it/s	 time: 0:18:59~1:45:54	 loss: 14.776>13.634	 lr: 5.875e-05 ▼
[3900/25001]	 3.339it/s	 time: 0:19:28~1:45:19	 loss: 14.025>12.736	 lr: 3.426e-05 ▼
[4000/25001]	 3.339it/s	 time: 0:19:58~1:44:49	 loss: 13.74>12.525	 lr: 1.012e-05 ▼
[4100/25001]	 3.336it/s	 time: 0:20:29~1:44:24	 loss: 13.32>12.225	 lr: 2.237e-05 ▲
[4200/25001]	 3.336it/s	 time: 0:20:59~1:43:55	 loss: 13.185>11.934	 lr: 3.462e-05 ▲
[4300/25001]	 3.339it/s	 time: 0:21:28~1:43:20	 loss: 13.007>11.556	 lr: 4.687e-05 ▲
[4400/25001]	 3.336it/s	 time: 0:21:59~1:42:55	 loss: 12.642>10.955	 lr: 5.912e-05 ▲
[4500/25001]	 3.336it/s	 time: 0:22:29~1:42:25	 loss: 12.298>10.06	 lr: 7.137e-05 ▲
[4600/25001]	 3.336it/s	 time: 0:22:59~1:41:55	 loss: 11.911>9.795	 lr: 8.362e-05 ▲
[4700/25001]	 3.336it/s	 time: 0:23:29~1:41:25	 loss: 11.443>9.245	 lr: 9.587e-05 ▲
[4800/25001]	 3.333it/s	 time: 0:24:00~1:41:00	 loss: 11.343>9.245	 lr: 0.00010812 ▲
[4900/25001]	 3.336it/s	 time: 0:24:29~1:40:25	 loss: 11.396>9.026	 lr: 0.00012037 ▲
[5000/25001]	 3.333it/s	 time: 0:25:00~1:40:00	 loss: 11.916>8.878	 lr: 0.00013262 ▲
model [maze16_aniso_cp5000] saved to _checkpoints...
[5100/25001]	 3.333it/s	 time: 0:25:30~1:39:30	 loss: 11.396>8.878	 lr: 0.00014487 ▲
[5200/25001]	 3.333it/s	 time: 0:26:00~1:39:00	 loss: 10.749>8.519	 lr: 0.00015712 ▲
[5300/25001]	 3.333it/s	 time: 0:26:30~1:38:30	 loss: 10.865>8.519	 lr: 0.00016937 ▲
[5400/25001]	 3.333it/s	 time: 0:27:00~1:38:00	 loss: 11.152>8.519	 lr: 0.00018162 ▲
[5500/25001]	 3.335it/s	 time: 0:27:29~1:37:26	 loss: 11.769>8.519	 lr: 0.00019387 ▲
[5600/25001]	 3.335it/s	 time: 0:27:59~1:36:56	 loss: 11.868>8.519	 lr: 0.00020612 ▲
[5700/25001]	 3.335it/s	 time: 0:28:29~1:36:26	 loss: 11.079>8.393	 lr: 0.00021837 ▲
[5800/25001]	 3.337it/s	 time: 0:28:58~1:35:53	 loss: 10.267>8.13	 lr: 0.00023062 ▲
[5900/25001]	 3.335it/s	 time: 0:29:29~1:35:26	 loss: 10.384>7.962	 lr: 0.00024287 ▲
[6000/25001]	 3.335it/s	 time: 0:29:59~1:34:56	 loss: 10.825>7.962	 lr: 0.00025488 ▲
[6100/25001]	 3.335it/s	 time: 0:30:29~1:34:26	 loss: 11.403>7.962	 lr: 0.00024263 ▼
[6200/25001]	 3.335it/s	 time: 0:30:59~1:33:56	 loss: 11.632>7.962	 lr: 0.00023038 ▼
[6300/25001]	 3.337it/s	 time: 0:31:28~1:33:24	 loss: 11.254>7.962	 lr: 0.00021813 ▼
[6400/25001]	 3.335it/s	 time: 0:31:59~1:32:57	 loss: 10.396>7.711	 lr: 0.00020588 ▼
[6500/25001]	 3.335it/s	 time: 0:32:29~1:32:27	 loss: 9.599>7.456	 lr: 0.00019363 ▼
[6600/25001]	 3.337it/s	 time: 0:32:58~1:31:54	 loss: 8.966>7.148	 lr: 0.00018138 ▼
[6700/25001]	 3.337it/s	 time: 0:33:28~1:31:24	 loss: 9.233>7.148	 lr: 0.00016913 ▼
[6800/25001]	 3.337it/s	 time: 0:33:58~1:30:54	 loss: 9.031>6.957	 lr: 0.00015688 ▼
[6900/25001]	 3.337it/s	 time: 0:34:28~1:30:24	 loss: 8.601>6.815	 lr: 0.00014463 ▼
[7000/25001]	 3.337it/s	 time: 0:34:58~1:29:54	 loss: 8.298>6.74	 lr: 0.00013238 ▼
[7100/25001]	 3.336it/s	 time: 0:35:28~1:29:24	 loss: 8.221>6.74	 lr: 0.00012013 ▼
[7200/25001]	 3.336it/s	 time: 0:35:58~1:28:55	 loss: 7.711>6.372	 lr: 0.00010788 ▼
[7300/25001]	 3.336it/s	 time: 0:36:28~1:28:25	 loss: 7.751>6.266	 lr: 9.563e-05 ▼
[7400/25001]	 3.336it/s	 time: 0:36:58~1:27:55	 loss: 7.291>5.994	 lr: 8.338e-05 ▼
[7500/25001]	 3.336it/s	 time: 0:37:28~1:27:25	 loss: 7.154>5.817	 lr: 7.113e-05 ▼
[7600/25001]	 3.336it/s	 time: 0:37:58~1:26:55	 loss: 7.267>5.755	 lr: 5.888e-05 ▼
[7700/25001]	 3.338it/s	 time: 0:38:27~1:26:23	 loss: 6.87>5.737	 lr: 4.663e-05 ▼
[7800/25001]	 3.336it/s	 time: 0:38:58~1:25:55	 loss: 6.573>5.543	 lr: 3.438e-05 ▼
[7900/25001]	 3.338it/s	 time: 0:39:27~1:25:23	 loss: 6.73>5.449	 lr: 2.213e-05 ▼
[8000/25001]	 3.338it/s	 time: 0:39:57~1:24:53	 loss: 6.602>5.417	 lr: 1.006e-05 ▼
[8100/25001]	 3.339it/s	 time: 0:40:26~1:24:21	 loss: 6.48>5.293	 lr: 1.619e-05 ▲
[8200/25001]	 3.337it/s	 time: 0:40:57~1:23:53	 loss: 6.535>5.214	 lr: 2.231e-05 ▲
[8300/25001]	 3.339it/s	 time: 0:41:26~1:23:21	 loss: 6.443>5.214	 lr: 2.844e-05 ▲
[8400/25001]	 3.339it/s	 time: 0:41:56~1:22:52	 loss: 6.55>5.202	 lr: 3.456e-05 ▲
[8500/25001]	 3.339it/s	 time: 0:42:26~1:22:22	 loss: 6.438>5.202	 lr: 4.069e-05 ▲
[8600/25001]	 3.34it/s	 time: 0:42:55~1:21:50	 loss: 6.433>5.183	 lr: 4.681e-05 ▲
[8700/25001]	 3.338it/s	 time: 0:43:26~1:21:22	 loss: 6.422>5.064	 lr: 5.294e-05 ▲
[8800/25001]	 3.338it/s	 time: 0:43:56~1:20:52	 loss: 6.143>4.918	 lr: 5.906e-05 ▲
[8900/25001]	 3.34it/s	 time: 0:44:25~1:20:20	 loss: 6.201>4.918	 lr: 6.519e-05 ▲
[9000/25001]	 3.34it/s	 time: 0:44:55~1:19:51	 loss: 5.916>4.872	 lr: 7.131e-05 ▲
[9100/25001]	 3.338it/s	 time: 0:45:26~1:19:23	 loss: 5.931>4.689	 lr: 7.744e-05 ▲
[9200/25001]	 3.338it/s	 time: 0:45:56~1:18:53	 loss: 5.937>4.676	 lr: 8.356e-05 ▲
[9300/25001]	 3.339it/s	 time: 0:46:25~1:18:21	 loss: 6.08>4.676	 lr: 8.969e-05 ▲
[9400/25001]	 3.339it/s	 time: 0:46:55~1:17:51	 loss: 5.927>4.676	 lr: 9.581e-05 ▲
[9500/25001]	 3.338it/s	 time: 0:47:26~1:17:23	 loss: 5.839>4.597	 lr: 0.00010194 ▲
[9600/25001]	 3.339it/s	 time: 0:47:55~1:16:51	 loss: 5.759>4.597	 lr: 0.00010806 ▲
[9700/25001]	 3.339it/s	 time: 0:48:25~1:16:22	 loss: 5.642>4.336	 lr: 0.00011419 ▲
[9800/25001]	 3.338it/s	 time: 0:48:56~1:15:53	 loss: 5.402>4.206	 lr: 0.00012031 ▲
[9900/25001]	 3.338it/s	 time: 0:49:26~1:15:23	 loss: 5.447>4.188	 lr: 0.00012644 ▲
[10000/25001]	 3.338it/s	 time: 0:49:56~1:14:54	 loss: 5.228>4.059	 lr: 0.00013244 ▲
model [maze16_aniso_cp10000] saved to _checkpoints...
[10100/25001]	 3.339it/s	 time: 0:50:25~1:14:22	 loss: 5.022>3.934	 lr: 0.00012631 ▼
[10200/25001]	 3.339it/s	 time: 0:50:55~1:13:52	 loss: 5.109>3.874	 lr: 0.00012019 ▼
[10300/25001]	 3.339it/s	 time: 0:51:25~1:13:22	 loss: 4.856>3.829	 lr: 0.00011406 ▼
[10400/25001]	 3.34it/s	 time: 0:51:54~1:12:51	 loss: 4.89>3.676	 lr: 0.00010794 ▼
[10500/25001]	 3.34it/s	 time: 0:52:24~1:12:21	 loss: 4.66>3.617	 lr: 0.00010181 ▼
[10600/25001]	 3.34it/s	 time: 0:52:54~1:11:51	 loss: 4.605>3.617	 lr: 9.569e-05 ▼
[10700/25001]	 3.34it/s	 time: 0:53:24~1:11:21	 loss: 4.465>3.469	 lr: 8.956e-05 ▼
[10800/25001]	 3.34it/s	 time: 0:53:54~1:10:52	 loss: 4.402>3.372	 lr: 8.344e-05 ▼
[10900/25001]	 3.339it/s	 time: 0:54:24~1:10:22	 loss: 4.262>3.246	 lr: 7.731e-05 ▼
[11000/25001]	 3.339it/s	 time: 0:54:54~1:09:52	 loss: 4.183>3.173	 lr: 7.119e-05 ▼
[11100/25001]	 3.338it/s	 time: 0:55:25~1:09:23	 loss: 4.161>3.123	 lr: 6.506e-05 ▼
[11200/25001]	 3.338it/s	 time: 0:55:55~1:08:53	 loss: 4.008>3.067	 lr: 5.894e-05 ▼
[11300/25001]	 3.338it/s	 time: 0:56:25~1:08:23	 loss: 3.998>3.002	 lr: 5.281e-05 ▼
[11400/25001]	 3.338it/s	 time: 0:56:55~1:07:54	 loss: 3.996>2.944	 lr: 4.669e-05 ▼
[11500/25001]	 3.339it/s	 time: 0:57:24~1:07:22	 loss: 4.028>2.944	 lr: 4.056e-05 ▼
[11600/25001]	 3.339it/s	 time: 0:57:54~1:06:53	 loss: 3.85>2.863	 lr: 3.444e-05 ▼
[11700/25001]	 3.339it/s	 time: 0:58:24~1:06:23	 loss: 3.866>2.863	 lr: 2.831e-05 ▼
[11800/25001]	 3.339it/s	 time: 0:58:54~1:05:53	 loss: 3.837>2.863	 lr: 2.219e-05 ▼
[11900/25001]	 3.338it/s	 time: 0:59:25~1:05:24	 loss: 3.78>2.717	 lr: 1.606e-05 ▼
[12000/25001]	 3.338it/s	 time: 0:59:55~1:04:54	 loss: 3.782>2.717	 lr: 1.003e-05 ▼
[12100/25001]	 3.338it/s	 time: 1:00:25~1:04:24	 loss: 3.773>2.717	 lr: 1.309e-05 ▲
[12200/25001]	 3.338it/s	 time: 1:00:55~1:03:54	 loss: 3.737>2.702	 lr: 1.616e-05 ▲
[12300/25001]	 3.339it/s	 time: 1:01:24~1:03:23	 loss: 3.703>2.702	 lr: 1.922e-05 ▲
[12400/25001]	 3.339it/s	 time: 1:01:54~1:02:53	 loss: 3.871>2.702	 lr: 2.228e-05 ▲
[12500/25001]	 3.338it/s	 time: 1:02:25~1:02:24	 loss: 3.748>2.666	 lr: 2.534e-05 ▲
[12600/25001]	 3.338it/s	 time: 1:02:55~1:01:55	 loss: 3.77>2.665	 lr: 2.841e-05 ▲
[12700/25001]	 3.338it/s	 time: 1:03:25~1:01:25	 loss: 3.85>2.665	 lr: 3.147e-05 ▲
[12800/25001]	 3.338it/s	 time: 1:03:55~1:00:55	 loss: 3.762>2.665	 lr: 3.453e-05 ▲
[12900/25001]	 3.338it/s	 time: 1:04:25~1:00:25	 loss: 3.701>2.644	 lr: 3.759e-05 ▲
[13000/25001]	 3.337it/s	 time: 1:04:56~0:59:56	 loss: 3.66>2.642	 lr: 4.066e-05 ▲
[13100/25001]	 3.337it/s	 time: 1:05:26~0:59:26	 loss: 3.742>2.569	 lr: 4.372e-05 ▲
[13200/25001]	 3.336it/s	 time: 1:05:57~0:58:57	 loss: 3.561>2.569	 lr: 4.678e-05 ▲
[13300/25001]	 3.336it/s	 time: 1:06:27~0:58:27	 loss: 3.545>2.495	 lr: 4.984e-05 ▲
[13400/25001]	 3.336it/s	 time: 1:06:57~0:57:57	 loss: 3.664>2.495	 lr: 5.291e-05 ▲
[13500/25001]	 3.336it/s	 time: 1:07:27~0:57:27	 loss: 3.635>2.495	 lr: 5.597e-05 ▲
[13600/25001]	 3.336it/s	 time: 1:07:57~0:56:57	 loss: 3.488>2.495	 lr: 5.903e-05 ▲
[13700/25001]	 3.337it/s	 time: 1:08:26~0:56:26	 loss: 3.603>2.486	 lr: 6.209e-05 ▲
[13800/25001]	 3.337it/s	 time: 1:08:56~0:55:56	 loss: 3.456>2.486	 lr: 6.516e-05 ▲
[13900/25001]	 3.337it/s	 time: 1:09:26~0:55:26	 loss: 3.467>2.463	 lr: 6.822e-05 ▲
[14000/25001]	 3.337it/s	 time: 1:09:56~0:54:56	 loss: 3.436>2.414	 lr: 7.122e-05 ▲
[14100/25001]	 3.336it/s	 time: 1:10:26~0:54:26	 loss: 3.502>2.366	 lr: 6.816e-05 ▼
[14200/25001]	 3.336it/s	 time: 1:10:56~0:53:56	 loss: 3.263>2.324	 lr: 6.509e-05 ▼
[14300/25001]	 3.336it/s	 time: 1:11:26~0:53:27	 loss: 3.522>2.324	 lr: 6.203e-05 ▼
[14400/25001]	 3.336it/s	 time: 1:11:56~0:52:57	 loss: 3.292>2.308	 lr: 5.897e-05 ▼
[14500/25001]	 3.336it/s	 time: 1:12:26~0:52:27	 loss: 3.259>2.276	 lr: 5.591e-05 ▼
[14600/25001]	 3.336it/s	 time: 1:12:56~0:51:57	 loss: 3.236>2.262	 lr: 5.284e-05 ▼
[14700/25001]	 3.336it/s	 time: 1:13:27~0:51:27	 loss: 3.283>2.246	 lr: 4.978e-05 ▼
[14800/25001]	 3.336it/s	 time: 1:13:57~0:50:57	 loss: 3.309>2.234	 lr: 4.672e-05 ▼
[14900/25001]	 3.336it/s	 time: 1:14:27~0:50:27	 loss: 3.102>2.181	 lr: 4.366e-05 ▼
[15000/25001]	 3.336it/s	 time: 1:14:57~0:49:58	 loss: 3.035>2.082	 lr: 4.059e-05 ▼
model [maze16_aniso_cp15000] saved to _checkpoints...
[15100/25001]	 3.336it/s	 time: 1:15:26~0:49:27	 loss: 3.233>2.082	 lr: 3.753e-05 ▼
[15200/25001]	 3.336it/s	 time: 1:15:56~0:48:57	 loss: 3.133>2.082	 lr: 3.447e-05 ▼
[15300/25001]	 3.336it/s	 time: 1:16:26~0:48:27	 loss: 3.146>2.082	 lr: 3.141e-05 ▼
[15400/25001]	 3.336it/s	 time: 1:16:56~0:47:57	 loss: 3.02>2.082	 lr: 2.834e-05 ▼
[15500/25001]	 3.336it/s	 time: 1:17:26~0:47:27	 loss: 3.078>2.076	 lr: 2.528e-05 ▼
[15600/25001]	 3.336it/s	 time: 1:17:56~0:46:57	 loss: 3.015>2.05	 lr: 2.222e-05 ▼
[15700/25001]	 3.336it/s	 time: 1:18:26~0:46:27	 loss: 2.998>2.005	 lr: 1.916e-05 ▼
[15800/25001]	 3.336it/s	 time: 1:18:56~0:45:57	 loss: 3.021>2.001	 lr: 1.609e-05 ▼
[15900/25001]	 3.336it/s	 time: 1:19:26~0:45:27	 loss: 3.022>1.981	 lr: 1.303e-05 ▼
[16000/25001]	 3.336it/s	 time: 1:19:56~0:44:57	 loss: 2.906>1.972	 lr: 1.002e-05 ▼
[16100/25001]	 3.336it/s	 time: 1:20:26~0:44:27	 loss: 2.975>1.972	 lr: 1.155e-05 ▲
[16200/25001]	 3.336it/s	 time: 1:20:56~0:43:57	 loss: 3.127>1.972	 lr: 1.308e-05 ▲
[16300/25001]	 3.336it/s	 time: 1:21:26~0:43:27	 loss: 3.027>1.945	 lr: 1.461e-05 ▲
[16400/25001]	 3.336it/s	 time: 1:21:56~0:42:57	 loss: 2.947>1.945	 lr: 1.614e-05 ▲
[16500/25001]	 3.336it/s	 time: 1:22:26~0:42:27	 loss: 3.008>1.939	 lr: 1.767e-05 ▲
[16600/25001]	 3.336it/s	 time: 1:22:56~0:41:57	 loss: 2.964>1.921	 lr: 1.92e-05 ▲
[16700/25001]	 3.336it/s	 time: 1:23:26~0:41:28	 loss: 2.971>1.921	 lr: 2.073e-05 ▲
[16800/25001]	 3.336it/s	 time: 1:23:56~0:40:58	 loss: 2.944>1.921	 lr: 2.227e-05 ▲
[16900/25001]	 3.336it/s	 time: 1:24:26~0:40:28	 loss: 2.945>1.921	 lr: 2.38e-05 ▲
[17000/25001]	 3.336it/s	 time: 1:24:56~0:39:58	 loss: 2.998>1.921	 lr: 2.533e-05 ▲
[17100/25001]	 3.336it/s	 time: 1:25:26~0:39:28	 loss: 2.963>1.921	 lr: 2.686e-05 ▲
[17200/25001]	 3.336it/s	 time: 1:25:56~0:38:58	 loss: 2.981>1.921	 lr: 2.839e-05 ▲
[17300/25001]	 3.336it/s	 time: 1:26:26~0:38:28	 loss: 2.94>1.917	 lr: 2.992e-05 ▲
[17400/25001]	 3.336it/s	 time: 1:26:56~0:37:58	 loss: 2.877>1.917	 lr: 3.145e-05 ▲
[17500/25001]	 3.335it/s	 time: 1:27:27~0:37:28	 loss: 2.906>1.896	 lr: 3.298e-05 ▲
[17600/25001]	 3.335it/s	 time: 1:27:57~0:36:58	 loss: 2.909>1.896	 lr: 3.452e-05 ▲
[17700/25001]	 3.335it/s	 time: 1:28:27~0:36:28	 loss: 2.918>1.896	 lr: 3.605e-05 ▲
[17800/25001]	 3.335it/s	 time: 1:28:57~0:35:58	 loss: 2.894>1.878	 lr: 3.758e-05 ▲
[17900/25001]	 3.335it/s	 time: 1:29:27~0:35:28	 loss: 2.814>1.878	 lr: 3.911e-05 ▲
[18000/25001]	 3.335it/s	 time: 1:29:57~0:34:58	 loss: 2.934>1.878	 lr: 4.061e-05 ▲
[18100/25001]	 3.335it/s	 time: 1:30:27~0:34:28	 loss: 2.882>1.845	 lr: 3.908e-05 ▼
[18200/25001]	 3.335it/s	 time: 1:30:57~0:33:58	 loss: 2.761>1.839	 lr: 3.755e-05 ▼
[18300/25001]	 3.335it/s	 time: 1:31:27~0:33:28	 loss: 2.848>1.839	 lr: 3.602e-05 ▼
[18400/25001]	 3.335it/s	 time: 1:31:57~0:32:58	 loss: 2.876>1.836	 lr: 3.448e-05 ▼
[18500/25001]	 3.335it/s	 time: 1:32:27~0:32:28	 loss: 2.923>1.836	 lr: 3.295e-05 ▼
[18600/25001]	 3.336it/s	 time: 1:32:56~0:31:58	 loss: 2.853>1.796	 lr: 3.142e-05 ▼
[18700/25001]	 3.336it/s	 time: 1:33:26~0:31:28	 loss: 2.762>1.784	 lr: 2.989e-05 ▼
[18800/25001]	 3.336it/s	 time: 1:33:56~0:30:58	 loss: 2.678>1.784	 lr: 2.836e-05 ▼
[18900/25001]	 3.335it/s	 time: 1:34:27~0:30:29	 loss: 2.634>1.77	 lr: 2.683e-05 ▼
[19000/25001]	 3.335it/s	 time: 1:34:57~0:29:59	 loss: 2.799>1.77	 lr: 2.53e-05 ▼
[19100/25001]	 3.335it/s	 time: 1:35:27~0:29:29	 loss: 2.678>1.77	 lr: 2.377e-05 ▼
[19200/25001]	 3.336it/s	 time: 1:35:56~0:28:58	 loss: 2.689>1.757	 lr: 2.223e-05 ▼
[19300/25001]	 3.336it/s	 time: 1:36:26~0:28:28	 loss: 2.762>1.755	 lr: 2.07e-05 ▼
[19400/25001]	 3.336it/s	 time: 1:36:56~0:27:58	 loss: 2.744>1.755	 lr: 1.917e-05 ▼
[19500/25001]	 3.336it/s	 time: 1:37:25~0:27:28	 loss: 2.79>1.755	 lr: 1.764e-05 ▼
[19600/25001]	 3.336it/s	 time: 1:37:55~0:26:58	 loss: 2.684>1.755	 lr: 1.611e-05 ▼
[19700/25001]	 3.336it/s	 time: 1:38:26~0:26:28	 loss: 2.648>1.752	 lr: 1.458e-05 ▼
[19800/25001]	 3.336it/s	 time: 1:38:56~0:25:58	 loss: 2.696>1.688	 lr: 1.305e-05 ▼
[19900/25001]	 3.336it/s	 time: 1:39:25~0:25:28	 loss: 2.677>1.688	 lr: 1.152e-05 ▼
[20000/25001]	 3.336it/s	 time: 1:39:55~0:24:58	 loss: 2.632>1.688	 lr: 1.001e-05 ▼
model [maze16_aniso_cp20000] saved to _checkpoints...
[20100/25001]	 3.336it/s	 time: 1:40:25~0:24:28	 loss: 2.765>1.688	 lr: 1.077e-05 ▲
[20200/25001]	 3.337it/s	 time: 1:40:54~0:23:58	 loss: 2.689>1.688	 lr: 1.154e-05 ▲
[20300/25001]	 3.337it/s	 time: 1:41:24~0:23:28	 loss: 2.731>1.688	 lr: 1.23e-05 ▲
[20400/25001]	 3.337it/s	 time: 1:41:54~0:22:58	 loss: 2.721>1.672	 lr: 1.307e-05 ▲
[20500/25001]	 3.337it/s	 time: 1:42:24~0:22:28	 loss: 2.654>1.672	 lr: 1.384e-05 ▲
[20600/25001]	 3.337it/s	 time: 1:42:54~0:21:58	 loss: 2.718>1.672	 lr: 1.46e-05 ▲
[20700/25001]	 3.337it/s	 time: 1:43:24~0:21:28	 loss: 2.652>1.66	 lr: 1.537e-05 ▲
[20800/25001]	 3.337it/s	 time: 1:43:54~0:20:58	 loss: 2.652>1.66	 lr: 1.613e-05 ▲
[20900/25001]	 3.337it/s	 time: 1:44:23~0:20:28	 loss: 2.751>1.612	 lr: 1.69e-05 ▲
[21000/25001]	 3.337it/s	 time: 1:44:54~0:19:58	 loss: 2.603>1.612	 lr: 1.766e-05 ▲
[21100/25001]	 3.337it/s	 time: 1:45:23~0:19:28	 loss: 2.672>1.612	 lr: 1.843e-05 ▲
[21200/25001]	 3.337it/s	 time: 1:45:53~0:18:58	 loss: 2.624>1.612	 lr: 1.92e-05 ▲
