****************
timestamp: 2024-04-05 15:48:27.833071
initializing training...
========================
available cuda devices:
0: Quadro RTX 6000, mem:22690MB, mpc:72
1: Quadro RTX 6000, mem:22690MB, mpc:72
2: Quadro RTX 6000, mem:22690MB, mpc:72
3: Quadro RTX 6000, mem:22690MB, mpc:72
4: Quadro RTX 6000, mem:22690MB, mpc:72
5: Quadro RTX 6000, mem:22690MB, mpc:72
6: Quadro RTX 6000, mem:22690MB, mpc:72
7: Quadro RTX 6000, mem:22690MB, mpc:72
========================
device: cuda
forcing cuDNN initialization...
nca perception channels: 80
nca parameter count: 12416
nca isotropic type: 0
training new model from scratch...
model: oak_aniso_single
type: ANISOTROPIC
channels: 16
hidden: 128
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 32, 32, 32]
target.shape: [4, 4, 32, 32, 32]
starting training w/ 20001 epochs...
[100/20001]	 1.667it/s	 time: 0:01:00~3:19:00	 loss: 15785.669>22.535	 lr: 3.474e-05 ▲
[2400/20001]	 1.729it/s	 time: 0:23:08~2:49:38	 loss: 9.276>8.246	 lr: 0.00040176 ▼
[2500/20001]	 1.729it/s	 time: 0:24:06~2:48:42	 loss: 9.236>7.928	 lr: 0.00037726 ▼
[2600/20001]	 1.729it/s	 time: 0:25:04~2:47:45	 loss: 8.793>7.578	 lr: 0.00035276 ▼
[2700/20001]	 1.729it/s	 time: 0:26:02~2:46:48	 loss: 8.29>6.911	 lr: 0.00032825 ▼
[2800/20001]	 1.729it/s	 time: 0:26:59~2:45:45	 loss: 7.957>6.911	 lr: 0.00030375 ▼
[2900/20001]	 1.73it/s	 time: 0:27:56~2:44:42	 loss: 7.793>6.765	 lr: 0.00027926 ▼
[3000/20001]	 1.73it/s	 time: 0:28:54~2:43:46	 loss: 7.475>6.509	 lr: 0.00025476 ▼
[3100/20001]	 1.731it/s	 time: 0:29:51~2:42:43	 loss: 7.297>6.383	 lr: 0.00023026 ▼
[3200/20001]	 1.731it/s	 time: 0:30:49~2:41:47	 loss: 7.01>6.031	 lr: 0.00020575 ▼
[3300/20001]	 1.73it/s	 time: 0:31:47~2:40:50	 loss: 6.678>5.866	 lr: 0.00018125 ▼
[3400/20001]	 1.73it/s	 time: 0:32:45~2:39:53	 loss: 6.465>5.633	 lr: 0.00015676 ▼
[3500/20001]	 1.731it/s	 time: 0:33:42~2:38:52	 loss: 6.204>5.458	 lr: 0.00013226 ▼
[3600/20001]	 1.731it/s	 time: 0:34:40~2:37:55	 loss: 6.231>5.396	 lr: 0.00010776 ▼
[3700/20001]	 1.731it/s	 time: 0:35:38~2:36:58	 loss: 5.899>5.093	 lr: 8.325e-05 ▼
[3800/20001]	 1.731it/s	 time: 0:36:35~2:35:57	 loss: 5.776>4.989	 lr: 5.875e-05 ▼
[3900/20001]	 1.731it/s	 time: 0:37:33~2:35:00	 loss: 5.413>4.757	 lr: 3.426e-05 ▼
[4000/20001]	 1.731it/s	 time: 0:38:31~2:34:04	 loss: 5.287>4.699	 lr: 1.012e-05 ▼
[4100/20001]	 1.731it/s	 time: 0:39:28~2:33:03	 loss: 5.24>4.628	 lr: 2.237e-05 ▲
[4200/20001]	 1.731it/s	 time: 0:40:26~2:32:06	 loss: 5.27>4.613	 lr: 3.462e-05 ▲
[4300/20001]	 1.73it/s	 time: 0:41:25~2:31:13	 loss: 5.317>4.613	 lr: 4.687e-05 ▲
[4400/20001]	 1.73it/s	 time: 0:42:24~2:30:19	 loss: 5.276>4.613	 lr: 5.912e-05 ▲
[4500/20001]	 1.731it/s	 time: 0:43:20~2:29:15	 loss: 5.349>4.602	 lr: 7.137e-05 ▲
[4600/20001]	 1.732it/s	 time: 0:44:16~2:28:11	 loss: 5.389>4.592	 lr: 8.362e-05 ▲
[4700/20001]	 1.731it/s	 time: 0:45:15~2:27:18	 loss: 5.317>4.592	 lr: 9.587e-05 ▲
[4800/20001]	 1.732it/s	 time: 0:46:12~2:26:18	 loss: 5.397>4.592	 lr: 0.00010812 ▲
[4900/20001]	 1.731it/s	 time: 0:47:11~2:25:24	 loss: 5.373>4.592	 lr: 0.00012037 ▲
[5000/20001]	 1.731it/s	 time: 0:48:08~2:24:24	 loss: 5.504>4.592	 lr: 0.00013262 ▲
model [oak_aniso_single_cp5000] saved to _checkpoints...
[5100/20001]	 1.732it/s	 time: 0:49:05~2:23:24	 loss: 5.533>4.592	 lr: 0.00014487 ▲
[5200/20001]	 1.732it/s	 time: 0:50:03~2:22:27	 loss: 5.394>4.592	 lr: 0.00015712 ▲
[5300/20001]	 1.732it/s	 time: 0:51:00~2:21:27	 loss: 5.236>4.525	 lr: 0.00016937 ▲
[5400/20001]	 1.732it/s	 time: 0:51:58~2:20:30	 loss: 5.691>4.525	 lr: 0.00018162 ▲
[5500/20001]	 1.732it/s	 time: 0:52:56~2:19:33	 loss: 5.249>4.329	 lr: 0.00019387 ▲
[5600/20001]	 1.732it/s	 time: 0:53:53~2:18:33	 loss: 5.522>4.329	 lr: 0.00020612 ▲
[5700/20001]	 1.732it/s	 time: 0:54:51~2:17:36	 loss: 5.233>4.329	 lr: 0.00021837 ▲
[5800/20001]	 1.732it/s	 time: 0:55:48~2:16:36	 loss: 5.202>4.329	 lr: 0.00023062 ▲
[5900/20001]	 1.732it/s	 time: 0:56:46~2:15:39	 loss: 4.832>4.182	 lr: 0.00024287 ▲
[6000/20001]	 1.732it/s	 time: 0:57:44~2:14:42	 loss: 4.985>4.182	 lr: 0.00025488 ▲
[6100/20001]	 1.732it/s	 time: 0:58:42~2:13:45	 loss: 4.789>4.062	 lr: 0.00024263 ▼
[6200/20001]	 1.732it/s	 time: 0:59:39~2:12:46	 loss: 4.548>3.969	 lr: 0.00023038 ▼
[6300/20001]	 1.732it/s	 time: 1:00:37~2:11:49	 loss: 4.554>3.785	 lr: 0.00021813 ▼
[6400/20001]	 1.732it/s	 time: 1:01:35~2:10:51	 loss: 4.544>3.785	 lr: 0.00020588 ▼
[6500/20001]	 1.732it/s	 time: 1:02:33~2:09:54	 loss: 4.24>3.652	 lr: 0.00019363 ▼
[6600/20001]	 1.732it/s	 time: 1:03:31~2:08:57	 loss: 4.116>3.561	 lr: 0.00018138 ▼
[6700/20001]	 1.732it/s	 time: 1:04:29~2:08:00	 loss: 4.141>3.532	 lr: 0.00016913 ▼
[6800/20001]	 1.732it/s	 time: 1:05:26~2:07:01	 loss: 3.928>3.419	 lr: 0.00015688 ▼
[6900/20001]	 1.732it/s	 time: 1:06:24~2:06:03	 loss: 3.721>3.208	 lr: 0.00014463 ▼
[7000/20001]	 1.732it/s	 time: 1:07:22~2:05:06	 loss: 3.752>3.181	 lr: 0.00013238 ▼
[7100/20001]	 1.732it/s	 time: 1:08:20~2:04:09	 loss: 3.711>3.168	 lr: 0.00012013 ▼
[7200/20001]	 1.732it/s	 time: 1:09:17~2:03:10	 loss: 3.658>3.046	 lr: 0.00010788 ▼
[7300/20001]	 1.732it/s	 time: 1:10:14~2:02:11	 loss: 3.542>3.004	 lr: 9.563e-05 ▼
[7400/20001]	 1.733it/s	 time: 1:11:11~2:01:12	 loss: 3.601>2.93	 lr: 8.338e-05 ▼
[7500/20001]	 1.733it/s	 time: 1:12:09~2:00:15	 loss: 3.399>2.818	 lr: 7.113e-05 ▼
[7600/20001]	 1.732it/s	 time: 1:13:07~1:59:17	 loss: 3.313>2.818	 lr: 5.888e-05 ▼
[7700/20001]	 1.732it/s	 time: 1:14:06~1:58:22	 loss: 3.283>2.709	 lr: 4.663e-05 ▼
[7800/20001]	 1.732it/s	 time: 1:15:04~1:57:24	 loss: 3.264>2.687	 lr: 3.438e-05 ▼
[7900/20001]	 1.732it/s	 time: 1:16:02~1:56:27	 loss: 3.189>2.617	 lr: 2.213e-05 ▼
[8000/20001]	 1.731it/s	 time: 1:17:01~1:55:31	 loss: 3.178>2.617	 lr: 1.006e-05 ▼
[8100/20001]	 1.728it/s	 time: 1:18:08~1:54:47	 loss: 3.149>2.598	 lr: 1.619e-05 ▲
[8200/20001]	 1.724it/s	 time: 1:19:16~1:54:04	 loss: 3.108>2.598	 lr: 2.231e-05 ▲
[8300/20001]	 1.721it/s	 time: 1:20:22~1:53:17	 loss: 3.201>2.598	 lr: 2.844e-05 ▲
[8400/20001]	 1.718it/s	 time: 1:21:29~1:52:31	 loss: 3.143>2.598	 lr: 3.456e-05 ▲
[8500/20001]	 1.715it/s	 time: 1:22:35~1:51:43	 loss: 3.172>2.598	 lr: 4.069e-05 ▲
[8600/20001]	 1.712it/s	 time: 1:23:42~1:50:57	 loss: 3.156>2.598	 lr: 4.681e-05 ▲
[8700/20001]	 1.71it/s	 time: 1:24:48~1:50:08	 loss: 3.177>2.598	 lr: 5.294e-05 ▲
[8800/20001]	 1.707it/s	 time: 1:25:56~1:49:22	 loss: 3.148>2.598	 lr: 5.906e-05 ▲
[8900/20001]	 1.704it/s	 time: 1:27:03~1:48:34	 loss: 3.134>2.527	 lr: 6.519e-05 ▲
[9000/20001]	 1.701it/s	 time: 1:28:10~1:47:45	 loss: 3.213>2.527	 lr: 7.131e-05 ▲
[9100/20001]	 1.699it/s	 time: 1:29:15~1:46:54	 loss: 3.115>2.527	 lr: 7.744e-05 ▲
[9200/20001]	 1.7it/s	 time: 1:30:13~1:45:54	 loss: 3.151>2.527	 lr: 8.356e-05 ▲
[9300/20001]	 1.7it/s	 time: 1:31:11~1:44:54	 loss: 3.194>2.527	 lr: 8.969e-05 ▲
[9400/20001]	 1.7it/s	 time: 1:32:09~1:43:54	 loss: 3.193>2.527	 lr: 9.581e-05 ▲
[9500/20001]	 1.7it/s	 time: 1:33:07~1:42:55	 loss: 3.171>2.527	 lr: 0.00010194 ▲
[9600/20001]	 1.701it/s	 time: 1:34:05~1:41:55	 loss: 3.088>2.527	 lr: 0.00010806 ▲
[9700/20001]	 1.701it/s	 time: 1:35:03~1:40:55	 loss: 3.055>2.498	 lr: 0.00011419 ▲
[9800/20001]	 1.701it/s	 time: 1:36:01~1:39:56	 loss: 3.147>2.498	 lr: 0.00012031 ▲
[9900/20001]	 1.701it/s	 time: 1:36:59~1:38:56	 loss: 3.1>2.498	 lr: 0.00012644 ▲
[10000/20001]	 1.702it/s	 time: 1:37:56~1:37:56	 loss: 3.05>2.451	 lr: 0.00013244 ▲
model [oak_aniso_single_cp10000] saved to _checkpoints...
[10100/20001]	 1.702it/s	 time: 1:38:55~1:36:57	 loss: 3.041>2.397	 lr: 0.00012631 ▼
[10200/20001]	 1.702it/s	 time: 1:39:54~1:35:58	 loss: 2.955>2.397	 lr: 0.00012019 ▼
[10300/20001]	 1.702it/s	 time: 1:40:52~1:34:59	 loss: 3.034>2.397	 lr: 0.00011406 ▼
[10400/20001]	 1.702it/s	 time: 1:41:49~1:33:59	 loss: 2.966>2.397	 lr: 0.00010794 ▼
[10500/20001]	 1.702it/s	 time: 1:42:48~1:33:00	 loss: 2.806>2.257	 lr: 0.00010181 ▼
[10600/20001]	 1.703it/s	 time: 1:43:46~1:32:01	 loss: 2.843>2.252	 lr: 9.569e-05 ▼
[10700/20001]	 1.703it/s	 time: 1:44:44~1:31:01	 loss: 2.794>2.252	 lr: 8.956e-05 ▼
[10800/20001]	 1.703it/s	 time: 1:45:42~1:30:02	 loss: 2.766>2.252	 lr: 8.344e-05 ▼
[10900/20001]	 1.703it/s	 time: 1:46:40~1:29:03	 loss: 2.778>2.229	 lr: 7.731e-05 ▼
[11000/20001]	 1.703it/s	 time: 1:47:38~1:28:03	 loss: 2.691>2.161	 lr: 7.119e-05 ▼
[11100/20001]	 1.704it/s	 time: 1:48:35~1:27:03	 loss: 2.607>2.029	 lr: 6.506e-05 ▼
[11200/20001]	 1.704it/s	 time: 1:49:32~1:26:03	 loss: 2.613>2.021	 lr: 5.894e-05 ▼
[11300/20001]	 1.704it/s	 time: 1:50:30~1:25:04	 loss: 2.58>2.021	 lr: 5.281e-05 ▼
[11400/20001]	 1.705it/s	 time: 1:51:27~1:24:04	 loss: 2.549>1.968	 lr: 4.669e-05 ▼
[11500/20001]	 1.705it/s	 time: 1:52:24~1:23:04	 loss: 2.532>1.963	 lr: 4.056e-05 ▼
[11600/20001]	 1.705it/s	 time: 1:53:23~1:22:06	 loss: 2.526>1.921	 lr: 3.444e-05 ▼
[11700/20001]	 1.706it/s	 time: 1:54:20~1:21:06	 loss: 2.486>1.921	 lr: 2.831e-05 ▼
[11800/20001]	 1.705it/s	 time: 1:55:19~1:20:08	 loss: 2.476>1.921	 lr: 2.219e-05 ▼
[11900/20001]	 1.706it/s	 time: 1:56:17~1:19:09	 loss: 2.389>1.883	 lr: 1.606e-05 ▼
[12000/20001]	 1.706it/s	 time: 1:57:15~1:18:10	 loss: 2.37>1.882	 lr: 1.003e-05 ▼
[12100/20001]	 1.706it/s	 time: 1:58:13~1:17:10	 loss: 2.381>1.843	 lr: 1.309e-05 ▲
[12200/20001]	 1.706it/s	 time: 1:59:10~1:16:11	 loss: 2.437>1.843	 lr: 1.616e-05 ▲
[12300/20001]	 1.707it/s	 time: 2:00:07~1:15:11	 loss: 2.447>1.843	 lr: 1.922e-05 ▲
[12400/20001]	 1.707it/s	 time: 2:01:04~1:14:12	 loss: 2.426>1.843	 lr: 2.228e-05 ▲
[12500/20001]	 1.707it/s	 time: 2:02:02~1:13:13	 loss: 2.416>1.843	 lr: 2.534e-05 ▲
[12600/20001]	 1.708it/s	 time: 2:02:59~1:12:13	 loss: 2.44>1.843	 lr: 2.841e-05 ▲
[12700/20001]	 1.708it/s	 time: 2:03:57~1:11:14	 loss: 2.42>1.843	 lr: 3.147e-05 ▲
[12800/20001]	 1.708it/s	 time: 2:04:56~1:10:16	 loss: 2.372>1.843	 lr: 3.453e-05 ▲
[12900/20001]	 1.708it/s	 time: 2:05:54~1:09:17	 loss: 2.399>1.843	 lr: 3.759e-05 ▲
[13000/20001]	 1.708it/s	 time: 2:06:51~1:08:18	 loss: 2.453>1.843	 lr: 4.066e-05 ▲
[13100/20001]	 1.708it/s	 time: 2:07:48~1:07:18	 loss: 2.463>1.843	 lr: 4.372e-05 ▲
[13200/20001]	 1.709it/s	 time: 2:08:46~1:06:20	 loss: 2.472>1.843	 lr: 4.678e-05 ▲
[13300/20001]	 1.709it/s	 time: 2:09:44~1:05:21	 loss: 2.45>1.834	 lr: 4.984e-05 ▲
[13400/20001]	 1.709it/s	 time: 2:10:41~1:04:21	 loss: 2.461>1.834	 lr: 5.291e-05 ▲
[13500/20001]	 1.709it/s	 time: 2:11:38~1:03:22	 loss: 2.51>1.834	 lr: 5.597e-05 ▲
[13600/20001]	 1.709it/s	 time: 2:12:36~1:02:24	 loss: 2.443>1.834	 lr: 5.903e-05 ▲
[13700/20001]	 1.71it/s	 time: 2:13:34~1:01:25	 loss: 2.473>1.834	 lr: 6.209e-05 ▲
[13800/20001]	 1.71it/s	 time: 2:14:31~1:00:26	 loss: 2.371>1.834	 lr: 6.516e-05 ▲
[13900/20001]	 1.71it/s	 time: 2:15:29~0:59:27	 loss: 2.375>1.809	 lr: 6.822e-05 ▲
[14000/20001]	 1.71it/s	 time: 2:16:27~0:58:28	 loss: 2.427>1.809	 lr: 7.122e-05 ▲
[14100/20001]	 1.71it/s	 time: 2:17:26~0:57:30	 loss: 2.417>1.809	 lr: 6.816e-05 ▼
[14200/20001]	 1.71it/s	 time: 2:18:24~0:56:31	 loss: 2.424>1.809	 lr: 6.509e-05 ▼
[14300/20001]	 1.71it/s	 time: 2:19:22~0:55:33	 loss: 2.391>1.793	 lr: 6.203e-05 ▼
[14400/20001]	 1.71it/s	 time: 2:20:19~0:54:34	 loss: 2.336>1.793	 lr: 5.897e-05 ▼
[14500/20001]	 1.711it/s	 time: 2:21:17~0:53:35	 loss: 2.369>1.793	 lr: 5.591e-05 ▼
[14600/20001]	 1.711it/s	 time: 2:22:15~0:52:36	 loss: 2.277>1.76	 lr: 5.284e-05 ▼
[14700/20001]	 1.711it/s	 time: 2:23:12~0:51:37	 loss: 2.339>1.739	 lr: 4.978e-05 ▼
[14800/20001]	 1.711it/s	 time: 2:24:11~0:50:39	 loss: 2.204>1.718	 lr: 4.672e-05 ▼
[14900/20001]	 1.711it/s	 time: 2:25:09~0:49:40	 loss: 2.207>1.708	 lr: 4.366e-05 ▼
[15000/20001]	 1.711it/s	 time: 2:26:07~0:48:42	 loss: 2.235>1.708	 lr: 4.059e-05 ▼
model [oak_aniso_single_cp15000] saved to _checkpoints...
[15100/20001]	 1.711it/s	 time: 2:27:06~0:47:44	 loss: 2.23>1.705	 lr: 3.753e-05 ▼
[15200/20001]	 1.711it/s	 time: 2:28:05~0:46:45	 loss: 2.179>1.647	 lr: 3.447e-05 ▼
[15300/20001]	 1.711it/s	 time: 2:29:02~0:45:46	 loss: 2.22>1.647	 lr: 3.141e-05 ▼
[15400/20001]	 1.711it/s	 time: 2:30:00~0:44:48	 loss: 2.19>1.647	 lr: 2.834e-05 ▼
[15500/20001]	 1.711it/s	 time: 2:30:58~0:43:49	 loss: 2.177>1.646	 lr: 2.528e-05 ▼
[15600/20001]	 1.711it/s	 time: 2:31:55~0:42:50	 loss: 2.21>1.646	 lr: 2.222e-05 ▼
[15700/20001]	 1.712it/s	 time: 2:32:52~0:41:52	 loss: 2.175>1.576	 lr: 1.916e-05 ▼
[15800/20001]	 1.712it/s	 time: 2:33:49~0:40:53	 loss: 2.133>1.576	 lr: 1.609e-05 ▼
[15900/20001]	 1.712it/s	 time: 2:34:47~0:39:54	 loss: 2.126>1.565	 lr: 1.303e-05 ▼
[16000/20001]	 1.712it/s	 time: 2:35:46~0:38:56	 loss: 2.055>1.565	 lr: 1.002e-05 ▼
[16100/20001]	 1.712it/s	 time: 2:36:43~0:37:57	 loss: 2.107>1.565	 lr: 1.155e-05 ▲
[16200/20001]	 1.712it/s	 time: 2:37:41~0:36:59	 loss: 2.088>1.565	 lr: 1.308e-05 ▲
[16300/20001]	 1.713it/s	 time: 2:38:38~0:36:00	 loss: 2.079>1.565	 lr: 1.461e-05 ▲
[16400/20001]	 1.713it/s	 time: 2:39:35~0:35:01	 loss: 2.139>1.565	 lr: 1.614e-05 ▲
[16500/20001]	 1.713it/s	 time: 2:40:32~0:34:03	 loss: 2.11>1.565	 lr: 1.767e-05 ▲
[16600/20001]	 1.713it/s	 time: 2:41:31~0:33:04	 loss: 2.089>1.565	 lr: 1.92e-05 ▲
[16700/20001]	 1.713it/s	 time: 2:42:30~0:32:06	 loss: 2.054>1.565	 lr: 2.073e-05 ▲
[16800/20001]	 1.713it/s	 time: 2:43:28~0:31:08	 loss: 2.107>1.565	 lr: 2.227e-05 ▲
[16900/20001]	 1.713it/s	 time: 2:44:26~0:30:09	 loss: 2.089>1.565	 lr: 2.38e-05 ▲
[17000/20001]	 1.713it/s	 time: 2:45:24~0:29:11	 loss: 2.126>1.565	 lr: 2.533e-05 ▲
[17100/20001]	 1.713it/s	 time: 2:46:23~0:28:13	 loss: 2.059>1.565	 lr: 2.686e-05 ▲
[17200/20001]	 1.713it/s	 time: 2:47:21~0:27:14	 loss: 2.127>1.565	 lr: 2.839e-05 ▲
[17300/20001]	 1.713it/s	 time: 2:48:18~0:26:15	 loss: 2.139>1.565	 lr: 2.992e-05 ▲
[17400/20001]	 1.713it/s	 time: 2:49:16~0:25:17	 loss: 2.147>1.565	 lr: 3.145e-05 ▲
[17500/20001]	 1.713it/s	 time: 2:50:14~0:24:19	 loss: 2.126>1.538	 lr: 3.298e-05 ▲
[17600/20001]	 1.713it/s	 time: 2:51:13~0:23:20	 loss: 2.071>1.538	 lr: 3.452e-05 ▲
[17700/20001]	 1.713it/s	 time: 2:52:10~0:22:22	 loss: 2.105>1.538	 lr: 3.605e-05 ▲
[17800/20001]	 1.714it/s	 time: 2:53:08~0:21:23	 loss: 2.15>1.538	 lr: 3.758e-05 ▲
[17900/20001]	 1.714it/s	 time: 2:54:05~0:20:25	 loss: 2.068>1.538	 lr: 3.911e-05 ▲
[18000/20001]	 1.713it/s	 time: 2:55:05~0:19:27	 loss: 2.101>1.538	 lr: 4.061e-05 ▲
[18100/20001]	 1.714it/s	 time: 2:56:03~0:18:28	 loss: 2.089>1.538	 lr: 3.908e-05 ▼
[18200/20001]	 1.714it/s	 time: 2:57:01~0:17:30	 loss: 2.102>1.538	 lr: 3.755e-05 ▼
[18300/20001]	 1.713it/s	 time: 2:58:00~0:16:32	 loss: 2.069>1.538	 lr: 3.602e-05 ▼
[18400/20001]	 1.714it/s	 time: 2:58:58~0:15:33	 loss: 2.067>1.538	 lr: 3.448e-05 ▼
[18500/20001]	 1.714it/s	 time: 2:59:55~0:14:35	 loss: 2.082>1.538	 lr: 3.295e-05 ▼
[18600/20001]	 1.714it/s	 time: 3:00:52~0:13:36	 loss: 2.109>1.538	 lr: 3.142e-05 ▼
[18700/20001]	 1.714it/s	 time: 3:01:51~0:12:38	 loss: 2.058>1.488	 lr: 2.989e-05 ▼
[18800/20001]	 1.714it/s	 time: 3:02:49~0:11:40	 loss: 2.025>1.488	 lr: 2.836e-05 ▼
[18900/20001]	 1.714it/s	 time: 3:03:46~0:10:41	 loss: 2.095>1.488	 lr: 2.683e-05 ▼
[19000/20001]	 1.714it/s	 time: 3:04:45~0:09:43	 loss: 1.991>1.488	 lr: 2.53e-05 ▼
[19100/20001]	 1.714it/s	 time: 3:05:43~0:08:45	 loss: 1.978>1.484	 lr: 2.377e-05 ▼
[19200/20001]	 1.714it/s	 time: 3:06:41~0:07:46	 loss: 2.002>1.484	 lr: 2.223e-05 ▼
[19300/20001]	 1.714it/s	 time: 3:07:39~0:06:48	 loss: 1.972>1.484	 lr: 2.07e-05 ▼
[19400/20001]	 1.714it/s	 time: 3:08:36~0:05:49	 loss: 2.025>1.484	 lr: 1.917e-05 ▼
[19500/20001]	 1.714it/s	 time: 3:09:34~0:04:51	 loss: 1.979>1.484	 lr: 1.764e-05 ▼
[19600/20001]	 1.715it/s	 time: 3:10:31~0:03:53	 loss: 2.012>1.484	 lr: 1.611e-05 ▼
[19700/20001]	 1.715it/s	 time: 3:11:29~0:02:54	 loss: 1.979>1.447	 lr: 1.458e-05 ▼
[19800/20001]	 1.715it/s	 time: 3:12:26~0:01:56	 loss: 1.928>1.447	 lr: 1.305e-05 ▼
[19900/20001]	 1.715it/s	 time: 3:13:24~0:00:58	 loss: 1.96>1.447	 lr: 1.152e-05 ▼
[20000/20001]	 1.715it/s	 time: 3:14:23~0:00:00	 loss: 1.932>1.447	 lr: 1.001e-05 ▼
model [oak_aniso_single_cp20000] saved to _checkpoints...
train time: 3:14:23
model [oak_aniso_single] saved to _models...
elapsed time: 3:14:25
****************
