****************
timestamp: 2024-02-15 12:12:25.199739
initializing training...
device: cuda
forcing cuDNN initialization...
nca perception channels: 75
nca parameter count: 11776
nca isotropic type: 0
training new model from scratch...
model: rubiks_slice_iso3_v0
type: YAW_ISO_V3
batch-size: 4
pool-size: 32
lr: 0.001>1e-05 w/ 2000 step
seed.shape: [1, 16, 25, 25, 25]
target.shape: [4, 4, 25, 25, 25]
starting training w/ 10001 epochs...
[100/10001]	 2.857it/s	 time: 0:00:35~0:57:45	 loss: 20.075>1.079	 lr: 5.999e-05 ▲
[1800/10001]	 2.922it/s	 time: 0:10:16~0:46:46	 loss: 1.329>1.079	 lr: 0.0009015 ▲
[1900/10001]	 2.923it/s	 time: 0:10:50~0:46:11	 loss: 1.329>1.079	 lr: 0.000951 ▲
[2000/10001]	 2.924it/s	 time: 0:11:24~0:45:35	 loss: 1.329>1.079	 lr: 0.00099951 ▲
[2100/10001]	 2.925it/s	 time: 0:11:58~0:45:01	 loss: 1.329>1.079	 lr: 0.00095001 ▼
[2200/10001]	 2.926it/s	 time: 0:12:32~0:44:26	 loss: 1.329>1.079	 lr: 0.0009005 ▼
[2300/10001]	 2.922it/s	 time: 0:13:07~0:43:54	 loss: 1.329>1.079	 lr: 0.000851 ▼
[2400/10001]	 2.923it/s	 time: 0:13:41~0:43:19	 loss: 1.329>1.079	 lr: 0.00080151 ▼
[2500/10001]	 2.927it/s	 time: 0:14:14~0:42:41	 loss: 1.329>1.079	 lr: 0.00075201 ▼
[2600/10001]	 2.925it/s	 time: 0:14:49~0:42:10	 loss: 1.329>1.079	 lr: 0.00070251 ▼
[2700/10001]	 2.922it/s	 time: 0:15:24~0:41:38	 loss: 1.329>1.079	 lr: 0.000653 ▼
[2800/10001]	 2.92it/s	 time: 0:15:59~0:41:06	 loss: 1.329>1.079	 lr: 0.0006035 ▼
[2900/10001]	 2.92it/s	 time: 0:16:33~0:40:31	 loss: 1.329>1.079	 lr: 0.00055401 ▼
[3000/10001]	 2.918it/s	 time: 0:17:08~0:39:58	 loss: 1.329>1.079	 lr: 0.00050451 ▼
[3100/10001]	 2.919it/s	 time: 0:17:42~0:39:23	 loss: 1.329>1.079	 lr: 0.000455 ▼
[3200/10001]	 2.92it/s	 time: 0:18:16~0:38:49	 loss: 1.329>1.079	 lr: 0.0004055 ▼
[3300/10001]	 2.92it/s	 time: 0:18:50~0:38:14	 loss: 1.329>1.079	 lr: 0.000356 ▼
[3400/10001]	 2.921it/s	 time: 0:19:24~0:37:39	 loss: 1.329>1.079	 lr: 0.00030651 ▼
[3500/10001]	 2.919it/s	 time: 0:19:59~0:37:06	 loss: 1.329>1.079	 lr: 0.00025701 ▼
[3600/10001]	 2.92it/s	 time: 0:20:33~0:36:32	 loss: 1.329>1.079	 lr: 0.0002075 ▼
[3700/10001]	 2.92it/s	 time: 0:21:07~0:35:57	 loss: 1.329>1.079	 lr: 0.000158 ▼
[3800/10001]	 2.919it/s	 time: 0:21:42~0:35:24	 loss: 1.329>1.079	 lr: 0.0001085 ▼
[3900/10001]	 2.917it/s	 time: 0:22:17~0:34:51	 loss: 1.329>1.079	 lr: 5.901e-05 ▼
[4000/10001]	 2.915it/s	 time: 0:22:52~0:34:18	 loss: 1.329>1.079	 lr: 1.025e-05 ▼
[4100/10001]	 2.914it/s	 time: 0:23:27~0:33:44	 loss: 1.329>1.079	 lr: 3.5e-05 ▲
[4200/10001]	 2.915it/s	 time: 0:24:01~0:33:09	 loss: 1.329>1.079	 lr: 5.975e-05 ▲
[4300/10001]	 2.913it/s	 time: 0:24:36~0:32:36	 loss: 1.329>1.079	 lr: 8.45e-05 ▲
[4400/10001]	 2.916it/s	 time: 0:25:09~0:32:00	 loss: 1.329>1.079	 lr: 0.00010925 ▲
[4500/10001]	 2.916it/s	 time: 0:25:43~0:31:25	 loss: 1.329>1.079	 lr: 0.000134 ▲
[4600/10001]	 2.915it/s	 time: 0:26:18~0:30:52	 loss: 1.329>1.079	 lr: 0.00015875 ▲
[4700/10001]	 2.916it/s	 time: 0:26:52~0:30:17	 loss: 1.329>1.079	 lr: 0.0001835 ▲
[4800/10001]	 2.916it/s	 time: 0:27:26~0:29:43	 loss: 1.329>1.079	 lr: 0.00020825 ▲
[4900/10001]	 2.915it/s	 time: 0:28:01~0:29:09	 loss: 1.329>1.079	 lr: 0.000233 ▲
[5000/10001]	 2.915it/s	 time: 0:28:35~0:28:35	 loss: 1.329>1.079	 lr: 0.00025775 ▲
model [rubiks_slice_iso3_v0_cp5000] saved to _checkpoints...
[5100/10001]	 2.916it/s	 time: 0:29:09~0:28:00	 loss: 1.329>1.079	 lr: 0.0002825 ▲
[5200/10001]	 2.915it/s	 time: 0:29:44~0:27:26	 loss: 1.329>1.079	 lr: 0.00030725 ▲
[5300/10001]	 2.914it/s	 time: 0:30:19~0:26:53	 loss: 1.329>1.079	 lr: 0.000332 ▲
[5400/10001]	 2.914it/s	 time: 0:30:53~0:26:18	 loss: 1.329>1.079	 lr: 0.00035675 ▲
[5500/10001]	 2.915it/s	 time: 0:31:27~0:25:43	 loss: 1.329>1.079	 lr: 0.0003815 ▲
[5600/10001]	 2.915it/s	 time: 0:32:01~0:25:09	 loss: 1.329>1.079	 lr: 0.00040625 ▲
[5700/10001]	 2.913it/s	 time: 0:32:37~0:24:36	 loss: 1.329>1.079	 lr: 0.000431 ▲
[5800/10001]	 2.913it/s	 time: 0:33:11~0:24:01	 loss: 1.329>1.079	 lr: 0.00045575 ▲
[5900/10001]	 2.912it/s	 time: 0:33:46~0:23:27	 loss: 1.329>1.079	 lr: 0.0004805 ▲
[6000/10001]	 2.911it/s	 time: 0:34:21~0:22:54	 loss: 1.329>1.079	 lr: 0.00050475 ▲
[6100/10001]	 2.91it/s	 time: 0:34:56~0:22:20	 loss: 1.329>1.079	 lr: 0.00048 ▼
[6200/10001]	 2.911it/s	 time: 0:35:30~0:21:45	 loss: 1.329>1.079	 lr: 0.00045525 ▼
[6300/10001]	 2.91it/s	 time: 0:36:05~0:21:11	 loss: 1.329>1.079	 lr: 0.0004305 ▼
[6400/10001]	 2.909it/s	 time: 0:36:40~0:20:37	 loss: 1.329>1.079	 lr: 0.00040575 ▼
[6500/10001]	 2.911it/s	 time: 0:37:13~0:20:02	 loss: 1.329>1.079	 lr: 0.000381 ▼
[6600/10001]	 2.909it/s	 time: 0:37:49~0:19:28	 loss: 1.329>1.079	 lr: 0.00035625 ▼
[6700/10001]	 2.908it/s	 time: 0:38:24~0:18:54	 loss: 1.329>1.079	 lr: 0.0003315 ▼
[6800/10001]	 2.907it/s	 time: 0:38:59~0:18:20	 loss: 1.329>1.079	 lr: 0.00030675 ▼
[6900/10001]	 2.908it/s	 time: 0:39:33~0:17:46	 loss: 1.329>1.079	 lr: 0.000282 ▼
[7000/10001]	 2.907it/s	 time: 0:40:08~0:17:12	 loss: 1.329>1.079	 lr: 0.00025725 ▼
[7100/10001]	 2.907it/s	 time: 0:40:42~0:16:37	 loss: 1.329>1.079	 lr: 0.0002325 ▼
[7200/10001]	 2.908it/s	 time: 0:41:16~0:16:02	 loss: 1.329>1.079	 lr: 0.00020775 ▼
[7300/10001]	 2.907it/s	 time: 0:41:51~0:15:28	 loss: 1.329>1.079	 lr: 0.000183 ▼
[7400/10001]	 2.907it/s	 time: 0:42:26~0:14:54	 loss: 1.329>1.079	 lr: 0.00015825 ▼
[7500/10001]	 2.906it/s	 time: 0:43:01~0:14:20	 loss: 1.329>1.079	 lr: 0.0001335 ▼
[7600/10001]	 2.906it/s	 time: 0:43:35~0:13:45	 loss: 1.329>1.079	 lr: 0.00010875 ▼
[7700/10001]	 2.906it/s	 time: 0:44:10~0:13:11	 loss: 1.329>1.079	 lr: 8.4e-05 ▼
[7800/10001]	 2.906it/s	 time: 0:44:44~0:12:37	 loss: 1.329>1.079	 lr: 5.925e-05 ▼
[7900/10001]	 2.907it/s	 time: 0:45:18~0:12:02	 loss: 1.329>1.079	 lr: 3.45e-05 ▼
[8000/10001]	 2.906it/s	 time: 0:45:53~0:11:28	 loss: 1.329>1.079	 lr: 1.012e-05 ▼
[8100/10001]	 2.905it/s	 time: 0:46:28~0:10:53	 loss: 1.329>1.079	 lr: 2.25e-05 ▲
[8200/10001]	 2.905it/s	 time: 0:47:03~0:10:19	 loss: 1.329>1.079	 lr: 3.487e-05 ▲
[8300/10001]	 2.904it/s	 time: 0:47:38~0:09:45	 loss: 1.329>1.079	 lr: 4.725e-05 ▲
[8400/10001]	 2.905it/s	 time: 0:48:12~0:09:10	 loss: 1.329>1.079	 lr: 5.962e-05 ▲
[8500/10001]	 2.904it/s	 time: 0:48:47~0:08:36	 loss: 1.329>1.079	 lr: 7.2e-05 ▲
[8600/10001]	 2.904it/s	 time: 0:49:21~0:08:02	 loss: 1.329>1.079	 lr: 8.437e-05 ▲
[8700/10001]	 2.905it/s	 time: 0:49:55~0:07:27	 loss: 1.329>1.079	 lr: 9.675e-05 ▲
[8800/10001]	 2.905it/s	 time: 0:50:29~0:06:53	 loss: 1.329>1.079	 lr: 0.00010912 ▲
[8900/10001]	 2.905it/s	 time: 0:51:04~0:06:18	 loss: 1.329>1.079	 lr: 0.0001215 ▲
[9000/10001]	 2.905it/s	 time: 0:51:38~0:05:44	 loss: 1.329>1.079	 lr: 0.00013387 ▲
[9100/10001]	 2.905it/s	 time: 0:52:13~0:05:09	 loss: 1.329>1.079	 lr: 0.00014625 ▲
[9200/10001]	 2.905it/s	 time: 0:52:47~0:04:35	 loss: 1.329>1.079	 lr: 0.00015862 ▲
[9300/10001]	 2.904it/s	 time: 0:53:22~0:04:01	 loss: 1.329>1.079	 lr: 0.000171 ▲
[9400/10001]	 2.905it/s	 time: 0:53:56~0:03:26	 loss: 1.329>1.079	 lr: 0.00018337 ▲
[9500/10001]	 2.905it/s	 time: 0:54:30~0:02:52	 loss: 1.329>1.079	 lr: 0.00019575 ▲
[9600/10001]	 2.906it/s	 time: 0:55:04~0:02:17	 loss: 1.329>1.079	 lr: 0.00020812 ▲
[9700/10001]	 2.905it/s	 time: 0:55:39~0:01:43	 loss: 1.329>1.079	 lr: 0.0002205 ▲
[9800/10001]	 2.905it/s	 time: 0:56:13~0:01:08	 loss: 1.329>1.079	 lr: 0.00023287 ▲
[9900/10001]	 2.905it/s	 time: 0:56:48~0:00:34	 loss: 1.329>1.079	 lr: 0.00024525 ▲
[10000/10001]	 2.906it/s	 time: 0:57:21~0:00:00	 loss: 1.329>1.079	 lr: 0.00025738 ▲
model [rubiks_slice_iso3_v0_cp10000] saved to _checkpoints...
train time: 0:57:21
model [rubiks_slice_iso3_v0] saved to _models...
elapsed time: 0:57:27
****************
