****************
timestamp: 2024-02-01 13:14:07.345111
initializing training...
device: cuda
forcing cuDNN initialization...
nca perception channels: 65
nca parameter count: 10496
nca isotropic type: 3
training new model from scratch...
model: cowboy16_quat_v2
type: 2
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 24, 24, 24]
target.shape: [4, 4, 24, 24, 24]
starting training w/ 10001 epochs...
[100/10001]	 0.28it/s	 time: 0:05:57~9:49:03	 loss: 422.106>16.553	 lr: 3.474e-05 ▲
[1800/10001]	 0.271it/s	 time: 1:50:44~8:24:27	 loss: 9.924>8.442	 lr: 0.00045125 ▲
[1900/10001]	 0.273it/s	 time: 1:55:55~8:14:10	 loss: 10.023>8.2	 lr: 0.00047574 ▲
[2000/10001]	 0.275it/s	 time: 2:01:18~8:05:12	 loss: 9.787>8.2	 lr: 0.00049976 ▲
model [cowboy16_quat_v2_cp2000] saved to _checkpoints...
[2100/10001]	 0.276it/s	 time: 2:06:46~7:56:53	 loss: 9.496>8.021	 lr: 0.00047526 ▼
[2200/10001]	 0.278it/s	 time: 2:12:05~7:48:17	 loss: 8.909>8.021	 lr: 0.00045075 ▼
[2300/10001]	 0.278it/s	 time: 2:18:08~7:42:26	 loss: 8.861>7.593	 lr: 0.00042625 ▼
[2400/10001]	 0.279it/s	 time: 2:23:36~7:34:44	 loss: 8.735>7.593	 lr: 0.00040176 ▼
[2500/10001]	 0.28it/s	 time: 2:28:54~7:26:42	 loss: 8.309>7.219	 lr: 0.00037726 ▼
[2600/10001]	 0.281it/s	 time: 2:34:10~7:18:46	 loss: 7.957>6.952	 lr: 0.00035276 ▼
[2700/10001]	 0.282it/s	 time: 2:39:51~7:12:11	 loss: 7.852>6.952	 lr: 0.00032825 ▼
[2800/10001]	 0.281it/s	 time: 2:46:15~7:07:30	 loss: 7.473>6.825	 lr: 0.00030375 ▼
[2900/10001]	 0.282it/s	 time: 2:51:34~7:00:02	 loss: 7.573>6.66	 lr: 0.00027926 ▼
[3000/10001]	 0.283it/s	 time: 2:56:52~6:52:41	 loss: 7.262>6.478	 lr: 0.00025476 ▼
[3100/10001]	 0.284it/s	 time: 3:02:12~6:45:32	 loss: 7.213>6.398	 lr: 0.00023026 ▼
[3200/10001]	 0.284it/s	 time: 3:07:44~6:38:55	 loss: 7.247>6.398	 lr: 0.00020575 ▼
[3300/10001]	 0.284it/s	 time: 3:13:38~6:33:08	 loss: 7.092>6.207	 lr: 0.00018125 ▼
[3400/10001]	 0.285it/s	 time: 3:19:01~6:26:19	 loss: 6.834>6.102	 lr: 0.00015676 ▼
[3500/10001]	 0.285it/s	 time: 3:24:23~6:19:34	 loss: 6.836>5.954	 lr: 0.00013226 ▼
[3600/10001]	 0.286it/s	 time: 3:29:42~6:12:47	 loss: 6.651>5.954	 lr: 0.00010776 ▼
[3700/10001]	 0.287it/s	 time: 3:35:05~6:06:13	 loss: 6.52>5.934	 lr: 8.325e-05 ▼
[3800/10001]	 0.286it/s	 time: 3:41:32~6:01:26	 loss: 6.511>5.708	 lr: 5.875e-05 ▼
[3900/10001]	 0.286it/s	 time: 3:47:06~5:55:12	 loss: 6.305>5.708	 lr: 3.426e-05 ▼
[4000/10001]	 0.287it/s	 time: 3:52:32~5:48:48	 loss: 6.174>5.656	 lr: 1.012e-05 ▼
model [cowboy16_quat_v2_cp4000] saved to _checkpoints...
[4100/10001]	 0.287it/s	 time: 3:57:54~5:42:20	 loss: 6.234>5.656	 lr: 2.237e-05 ▲
[4200/10001]	 0.288it/s	 time: 4:03:25~5:36:08	 loss: 6.205>5.616	 lr: 3.462e-05 ▲
[4300/10001]	 0.288it/s	 time: 4:08:44~5:29:42	 loss: 6.251>5.616	 lr: 4.687e-05 ▲
[4400/10001]	 0.288it/s	 time: 4:14:13~5:23:32	 loss: 6.274>5.616	 lr: 5.912e-05 ▲
[4500/10001]	 0.289it/s	 time: 4:19:55~5:17:40	 loss: 6.255>5.559	 lr: 7.137e-05 ▲
[4600/10001]	 0.289it/s	 time: 4:25:44~5:11:56	 loss: 6.274>5.559	 lr: 8.362e-05 ▲
[4700/10001]	 0.289it/s	 time: 4:31:26~5:06:05	 loss: 6.306>5.559	 lr: 9.587e-05 ▲
[4800/10001]	 0.289it/s	 time: 4:36:49~4:59:53	 loss: 6.431>5.559	 lr: 0.00010812 ▲
[4900/10001]	 0.289it/s	 time: 4:42:06~4:53:36	 loss: 6.225>5.559	 lr: 0.00012037 ▲
[5000/10001]	 0.29it/s	 time: 4:47:26~4:47:26	 loss: 6.424>5.559	 lr: 0.00013262 ▲
[5100/10001]	 0.29it/s	 time: 4:52:52~4:41:22	 loss: 6.345>5.536	 lr: 0.00014487 ▲
[5200/10001]	 0.29it/s	 time: 4:58:49~4:35:49	 loss: 6.371>5.536	 lr: 0.00015712 ▲
[5300/10001]	 0.29it/s	 time: 5:04:26~4:29:58	 loss: 6.561>5.536	 lr: 0.00016937 ▲
[5400/10001]	 0.29it/s	 time: 5:09:51~4:23:56	 loss: 6.505>5.536	 lr: 0.00018162 ▲
[5500/10001]	 0.291it/s	 time: 5:15:09~4:17:51	 loss: 6.524>5.536	 lr: 0.00019387 ▲
[5600/10001]	 0.291it/s	 time: 5:20:29~4:11:48	 loss: 6.611>5.536	 lr: 0.00020612 ▲
[5700/10001]	 0.292it/s	 time: 5:25:54~4:05:51	 loss: 6.325>5.536	 lr: 0.00021837 ▲
[5800/10001]	 0.292it/s	 time: 5:31:17~3:59:53	 loss: 6.586>5.531	 lr: 0.00023062 ▲
[5900/10001]	 0.292it/s	 time: 5:37:05~3:54:14	 loss: 6.534>5.531	 lr: 0.00024287 ▲
[6000/10001]	 0.292it/s	 time: 5:42:25~3:48:16	 loss: 6.695>5.53	 lr: 0.00025488 ▲
model [cowboy16_quat_v2_cp6000] saved to _checkpoints...
[6100/10001]	 0.292it/s	 time: 5:47:44~3:42:19	 loss: 6.419>5.53	 lr: 0.00024263 ▼
[6200/10001]	 0.293it/s	 time: 5:53:05~3:36:24	 loss: 6.499>5.53	 lr: 0.00023038 ▼
[6300/10001]	 0.293it/s	 time: 5:58:32~3:30:34	 loss: 6.294>5.516	 lr: 0.00021813 ▼
[6400/10001]	 0.293it/s	 time: 6:03:52~3:24:40	 loss: 6.373>5.497	 lr: 0.00020588 ▼
[6500/10001]	 0.293it/s	 time: 6:09:50~3:19:08	 loss: 6.311>5.379	 lr: 0.00019363 ▼
[6600/10001]	 0.293it/s	 time: 6:15:16~3:13:19	 loss: 6.11>5.337	 lr: 0.00018138 ▼
[6700/10001]	 0.293it/s	 time: 6:20:41~3:07:30	 loss: 5.896>5.174	 lr: 0.00016913 ▼
[6800/10001]	 0.294it/s	 time: 6:25:59~3:01:38	 loss: 6.074>5.174	 lr: 0.00015688 ▼
[6900/10001]	 0.294it/s	 time: 6:31:25~2:55:51	 loss: 5.706>4.977	 lr: 0.00014463 ▼
[7000/10001]	 0.294it/s	 time: 6:36:50~2:50:04	 loss: 5.777>4.977	 lr: 0.00013238 ▼
[7100/10001]	 0.294it/s	 time: 6:42:41~2:44:28	 loss: 5.718>4.899	 lr: 0.00012013 ▼
[7200/10001]	 0.294it/s	 time: 6:48:14~2:38:45	 loss: 5.607>4.895	 lr: 0.00010788 ▼
[7300/10001]	 0.294it/s	 time: 6:53:38~2:32:59	 loss: 5.459>4.835	 lr: 9.563e-05 ▼
[7400/10001]	 0.294it/s	 time: 6:59:00~2:27:12	 loss: 5.514>4.835	 lr: 8.338e-05 ▼
[7500/10001]	 0.295it/s	 time: 7:04:20~2:21:26	 loss: 5.517>4.789	 lr: 7.113e-05 ▼
[7600/10001]	 0.295it/s	 time: 7:09:44~2:15:42	 loss: 5.505>4.686	 lr: 5.888e-05 ▼
[7700/10001]	 0.295it/s	 time: 7:15:06~2:09:57	 loss: 5.359>4.686	 lr: 4.663e-05 ▼
[7800/10001]	 0.295it/s	 time: 7:20:48~2:04:19	 loss: 5.235>4.65	 lr: 3.438e-05 ▼
[7900/10001]	 0.295it/s	 time: 7:26:43~1:58:44	 loss: 5.174>4.602	 lr: 2.213e-05 ▼
[8000/10001]	 0.295it/s	 time: 7:32:02~1:53:00	 loss: 5.092>4.572	 lr: 1.006e-05 ▼
model [cowboy16_quat_v2_cp8000] saved to _checkpoints...
[8100/10001]	 0.295it/s	 time: 7:37:27~1:47:18	 loss: 5.115>4.572	 lr: 1.619e-05 ▲
[8200/10001]	 0.295it/s	 time: 7:42:40~1:41:33	 loss: 5.141>4.572	 lr: 2.231e-05 ▲
[8300/10001]	 0.295it/s	 time: 7:48:32~1:35:57	 loss: 5.176>4.572	 lr: 2.844e-05 ▲
[8400/10001]	 0.295it/s	 time: 7:53:55~1:30:16	 loss: 5.167>4.572	 lr: 3.456e-05 ▲
[8500/10001]	 0.296it/s	 time: 7:59:17~1:24:34	 loss: 5.233>4.572	 lr: 4.069e-05 ▲
[8600/10001]	 0.296it/s	 time: 8:04:43~1:18:54	 loss: 5.186>4.572	 lr: 4.681e-05 ▲
[8700/10001]	 0.296it/s	 time: 8:10:10~1:13:14	 loss: 5.136>4.572	 lr: 5.294e-05 ▲
[8800/10001]	 0.296it/s	 time: 8:16:13~1:07:39	 loss: 5.247>4.572	 lr: 5.906e-05 ▲
[8900/10001]	 0.296it/s	 time: 8:21:38~1:01:59	 loss: 5.127>4.572	 lr: 6.519e-05 ▲
[9000/10001]	 0.296it/s	 time: 8:26:57~0:56:19	 loss: 5.193>4.549	 lr: 7.131e-05 ▲
[9100/10001]	 0.296it/s	 time: 8:32:22~0:50:40	 loss: 5.376>4.549	 lr: 7.744e-05 ▲
[9200/10001]	 0.296it/s	 time: 8:37:39~0:45:00	 loss: 5.258>4.549	 lr: 8.356e-05 ▲
[9300/10001]	 0.296it/s	 time: 8:42:55~0:39:21	 loss: 5.273>4.549	 lr: 8.969e-05 ▲
[9400/10001]	 0.296it/s	 time: 8:48:35~0:33:44	 loss: 5.289>4.549	 lr: 9.581e-05 ▲
[9500/10001]	 0.296it/s	 time: 8:54:19~0:28:07	 loss: 5.442>4.549	 lr: 0.00010194 ▲
[9600/10001]	 0.296it/s	 time: 8:59:39~0:22:29	 loss: 5.402>4.549	 lr: 0.00010806 ▲
[9700/10001]	 0.297it/s	 time: 9:04:53~0:16:51	 loss: 5.379>4.549	 lr: 0.00011419 ▲
[9800/10001]	 0.297it/s	 time: 9:10:14~0:11:13	 loss: 5.425>4.549	 lr: 0.00012031 ▲
[9900/10001]	 0.297it/s	 time: 9:15:28~0:05:36	 loss: 5.326>4.549	 lr: 0.00012644 ▲
[10000/10001]	 0.297it/s	 time: 9:21:17~0:00:00	 loss: 5.531>4.5	 lr: 0.00013244 ▲
model [cowboy16_quat_v2_cp10000] saved to _checkpoints...
train time: 9:21:17
model [cowboy16_quat_v2] saved to _models...
elapsed time: 9:21:43
****************
